FRR	FAR	%Aciertos
0.0	1.0	0.0
0.0	0.9999853	1.0
0.0	0.9999853	2.0
0.0	0.99990195	3.0
0.0	0.99990195	4.0
0.0	0.9996961	5.0
0.0	0.9996961	6.0
0.0	0.9996961	7.0
0.0	0.99939704	8.0
0.0	0.99939704	9.0
0.0	0.99886274	10.0
0.0	0.99886274	11.0
0.0	0.99886274	12.0
0.0	0.99812746	13.0
0.0	0.99812746	14.0
0.0	0.99685293	15.0
0.0	0.99685293	16.0
0.0	0.99685293	17.0
0.0	0.9952696	18.0
0.0	0.9952696	19.0
0.0	0.9933235	20.0
0.0	0.9933235	21.0
0.0	0.9908186	22.0
0.0	0.9908186	23.0
0.0	0.9908186	24.0
0.0	0.9878824	25.0
0.0	0.9878824	26.0
0.0	0.98457354	27.0
0.0	0.98457354	28.0
0.0	0.98457354	29.0
0.0	0.9810196	30.0
0.0	0.9810196	31.0
0.0	0.97700983	32.0
0.0	0.97700983	33.0
0.0	0.97700983	34.0
0.0	0.9726912	35.0
0.0	0.9726912	36.0
2.4509805E-4	0.9676961	37.0
2.4509805E-4	0.9676961	38.0
2.4509805E-4	0.9676961	39.0
2.4509805E-4	0.962201	40.0
2.4509805E-4	0.962201	41.0
2.4509805E-4	0.95641667	42.0
2.4509805E-4	0.95641667	43.0
4.901961E-4	0.9502794	44.0
4.901961E-4	0.9502794	45.0
4.901961E-4	0.9502794	46.0
4.901961E-4	0.94288725	47.0
4.901961E-4	0.94288725	48.0
7.3529413E-4	0.9342451	49.0
7.3529413E-4	0.9342451	50.0
7.3529413E-4	0.9342451	51.0
7.3529413E-4	0.9237402	52.0
7.3529413E-4	0.9237402	53.0
0.0012254902	0.91081864	54.0
0.0012254902	0.91081864	55.0
0.0012254902	0.91081864	56.0
0.0017156863	0.8947206	57.0
0.0017156863	0.8947206	58.0
0.0022058825	0.8759069	59.0
0.0022058825	0.8759069	60.0
0.0026960785	0.85440195	61.0
0.0026960785	0.85440195	62.0
0.0026960785	0.85440195	63.0
0.003921569	0.82994115	64.0
0.003921569	0.82994115	65.0
0.004166667	0.8008677	66.0
0.004166667	0.8008677	67.0
0.004166667	0.8008677	68.0
0.007352941	0.7661471	69.0
0.007352941	0.7661471	70.0
0.01004902	0.7264069	71.0
0.01004902	0.7264069	72.0
0.01004902	0.7264069	73.0
0.014705882	0.6815	74.0
0.014705882	0.6815	75.0
0.02132353	0.630348	76.0
0.02132353	0.630348	77.0
0.02132353	0.630348	78.0
0.028431373	0.57518625	79.0
0.028431373	0.57518625	80.0
0.0377451	0.5143725	81.0
0.0377451	0.5143725	82.0
0.055637255	0.44833332	83.0
0.055637255	0.44833332	84.0
0.055637255	0.44833332	85.0
0.08627451	0.37557843	86.0
0.08627451	0.37557843	87.0
0.104166664	0.29912254	88.0
0.104166664	0.29912254	89.0
0.104166664	0.29912254	90.0
0.16421568	0.22020589	91.0
0.16421568	0.22020589	92.0
0.27941176	0.14531372	93.0
0.27941176	0.14531372	94.0
0.27941176	0.14531372	95.0
0.33700982	0.082686275	96.0
0.33700982	0.082686275	97.0
0.5095588	0.030367646	98.0
0.5095588	0.030367646	99.0
0.5095588	0.030367646	100.0
