FRR	FAR	%Aciertos
0.0	1.0	0.0
0.0	0.9977941	1.0
0.0	0.9977941	2.0
0.0	0.9977941	3.0
0.0	0.9977941	4.0
0.0	0.9977941	5.0
0.0	0.9977941	6.0
0.0	0.9977941	7.0
0.0	0.9977941	8.0
0.0	0.9977941	9.0
0.0	0.9977941	10.0
0.0	0.99206865	11.0
0.0	0.99206865	12.0
0.0	0.99206865	13.0
0.0	0.99206865	14.0
0.0	0.99206865	15.0
0.0	0.99206865	16.0
0.0	0.99206865	17.0
0.0	0.99206865	18.0
0.0	0.99206865	19.0
0.0	0.99206865	20.0
0.0	0.9819314	21.0
0.0	0.9819314	22.0
0.0	0.9819314	23.0
0.0	0.9819314	24.0
0.0	0.9819314	25.0
0.0	0.9819314	26.0
0.0	0.9819314	27.0
0.0	0.9819314	28.0
0.0	0.9819314	29.0
0.0	0.9819314	30.0
7.3529413E-4	0.9676667	31.0
7.3529413E-4	0.9676667	32.0
7.3529413E-4	0.9676667	33.0
7.3529413E-4	0.9676667	34.0
7.3529413E-4	0.9676667	35.0
7.3529413E-4	0.9676667	36.0
7.3529413E-4	0.9676667	37.0
7.3529413E-4	0.9676667	38.0
7.3529413E-4	0.9676667	39.0
7.3529413E-4	0.9676667	40.0
9.803922E-4	0.947652	41.0
9.803922E-4	0.947652	42.0
9.803922E-4	0.947652	43.0
9.803922E-4	0.947652	44.0
9.803922E-4	0.947652	45.0
9.803922E-4	0.947652	46.0
9.803922E-4	0.947652	47.0
9.803922E-4	0.947652	48.0
9.803922E-4	0.947652	49.0
9.803922E-4	0.947652	50.0
0.0029411765	0.92080885	51.0
0.0029411765	0.92080885	52.0
0.0029411765	0.92080885	53.0
0.0029411765	0.92080885	54.0
0.0029411765	0.92080885	55.0
0.0029411765	0.92080885	56.0
0.0029411765	0.92080885	57.0
0.0029411765	0.92080885	58.0
0.0029411765	0.92080885	59.0
0.0029411765	0.92080885	60.0
0.008088236	0.8780441	61.0
0.008088236	0.8780441	62.0
0.008088236	0.8780441	63.0
0.008088236	0.8780441	64.0
0.008088236	0.8780441	65.0
0.008088236	0.8780441	66.0
0.008088236	0.8780441	67.0
0.008088236	0.8780441	68.0
0.008088236	0.8780441	69.0
0.008088236	0.8780441	70.0
0.026470589	0.79240197	71.0
0.026470589	0.79240197	72.0
0.026470589	0.79240197	73.0
0.026470589	0.79240197	74.0
0.026470589	0.79240197	75.0
0.026470589	0.79240197	76.0
0.026470589	0.79240197	77.0
0.026470589	0.79240197	78.0
0.026470589	0.79240197	79.0
0.026470589	0.79240197	80.0
0.07941177	0.63136274	81.0
0.07941177	0.63136274	82.0
0.07941177	0.63136274	83.0
0.07941177	0.63136274	84.0
0.07941177	0.63136274	85.0
0.07941177	0.63136274	86.0
0.07941177	0.63136274	87.0
0.07941177	0.63136274	88.0
0.07941177	0.63136274	89.0
0.07941177	0.63136274	90.0
0.2740196	0.36519116	91.0
0.2740196	0.36519116	92.0
0.2740196	0.36519116	93.0
0.2740196	0.36519116	94.0
0.2740196	0.36519116	95.0
0.2740196	0.36519116	96.0
0.2740196	0.36519116	97.0
0.2740196	0.36519116	98.0
0.2740196	0.36519116	99.0
0.2740196	0.36519116	100.0
