FRR	FAR	%Aciertos
0.0	1.0	0.0
0.0	0.9981667	1.0
0.0	0.9981667	2.0
0.0	0.9981667	3.0
0.0	0.9981667	4.0
0.0	0.9981667	5.0
0.0	0.9969706	6.0
0.0	0.9969706	7.0
0.0	0.9969706	8.0
0.0	0.9969706	9.0
0.0	0.9969706	10.0
0.0	0.9927304	11.0
0.0	0.9927304	12.0
0.0	0.9927304	13.0
0.0	0.9927304	14.0
0.0	0.9927304	15.0
0.0	0.98959315	16.0
0.0	0.98959315	17.0
0.0	0.98959315	18.0
0.0	0.98959315	19.0
0.0	0.98959315	20.0
0.0	0.98336273	21.0
0.0	0.98336273	22.0
0.0	0.98336273	23.0
0.0	0.98336273	24.0
0.0	0.98336273	25.0
0.0	0.9785735	26.0
0.0	0.9785735	27.0
0.0	0.9785735	28.0
0.0	0.9785735	29.0
0.0	0.9785735	30.0
7.3529413E-4	0.9705147	31.0
7.3529413E-4	0.9705147	32.0
7.3529413E-4	0.9705147	33.0
7.3529413E-4	0.9705147	34.0
7.3529413E-4	0.9705147	35.0
7.3529413E-4	0.96365196	36.0
7.3529413E-4	0.96365196	37.0
7.3529413E-4	0.96365196	38.0
7.3529413E-4	0.96365196	39.0
7.3529413E-4	0.96365196	40.0
9.803922E-4	0.95186275	41.0
9.803922E-4	0.95186275	42.0
9.803922E-4	0.95186275	43.0
9.803922E-4	0.95186275	44.0
9.803922E-4	0.95186275	45.0
0.0014705883	0.94277453	46.0
0.0014705883	0.94277453	47.0
0.0014705883	0.94277453	48.0
0.0014705883	0.94277453	49.0
0.0014705883	0.94277453	50.0
0.0029411765	0.92711276	51.0
0.0029411765	0.92711276	52.0
0.0029411765	0.92711276	53.0
0.0029411765	0.92711276	54.0
0.0029411765	0.92711276	55.0
0.0029411765	0.9139069	56.0
0.0029411765	0.9139069	57.0
0.0029411765	0.9139069	58.0
0.0029411765	0.9139069	59.0
0.0029411765	0.9139069	60.0
0.007352941	0.88810784	61.0
0.007352941	0.88810784	62.0
0.007352941	0.88810784	63.0
0.007352941	0.88810784	64.0
0.007352941	0.88810784	65.0
0.010294118	0.8639265	66.0
0.010294118	0.8639265	67.0
0.010294118	0.8639265	68.0
0.010294118	0.8639265	69.0
0.010294118	0.8639265	70.0
0.024019608	0.80795586	71.0
0.024019608	0.80795586	72.0
0.024019608	0.80795586	73.0
0.024019608	0.80795586	74.0
0.024019608	0.80795586	75.0
0.02745098	0.7576324	76.0
0.02745098	0.7576324	77.0
0.02745098	0.7576324	78.0
0.02745098	0.7576324	79.0
0.02745098	0.7576324	80.0
0.07230392	0.6553627	81.0
0.07230392	0.6553627	82.0
0.07230392	0.6553627	83.0
0.07230392	0.6553627	84.0
0.07230392	0.6553627	85.0
0.08284314	0.58341664	86.0
0.08284314	0.58341664	87.0
0.08284314	0.58341664	88.0
0.08284314	0.58341664	89.0
0.08284314	0.58341664	90.0
0.2605392	0.4029657	91.0
0.2605392	0.4029657	92.0
0.2605392	0.4029657	93.0
0.2605392	0.4029657	94.0
0.2605392	0.4029657	95.0
0.28480393	0.310201	96.0
0.28480393	0.310201	97.0
0.28480393	0.310201	98.0
0.28480393	0.310201	99.0
0.28480393	0.310201	100.0
