FRR	FAR	%Aciertos
0.0	1.0	0.0
0.0	0.99992156	1.0
0.0	0.99992156	2.0
0.0	0.99992156	3.0
0.0	0.999799	4.0
0.0	0.999799	5.0
0.0	0.999799	6.0
0.0	0.99936277	7.0
0.0	0.99936277	8.0
0.0	0.99936277	9.0
0.0	0.9986765	10.0
0.0	0.9986765	11.0
0.0	0.9986765	12.0
0.0	0.99746567	13.0
0.0	0.99746567	14.0
0.0	0.99746567	15.0
0.0	0.99746567	16.0
0.0	0.99572057	17.0
0.0	0.99572057	18.0
0.0	0.99572057	19.0
0.0	0.9933677	20.0
0.0	0.9933677	21.0
0.0	0.9933677	22.0
0.0	0.9902843	23.0
0.0	0.9902843	24.0
0.0	0.9902843	25.0
0.0	0.98583823	26.0
0.0	0.98583823	27.0
0.0	0.98583823	28.0
0.0	0.98583823	29.0
0.0	0.98136765	30.0
0.0	0.98136765	31.0
0.0	0.98136765	32.0
0.0	0.97586274	33.0
0.0	0.97586274	34.0
0.0	0.97586274	35.0
0.0	0.96967155	36.0
0.0	0.96967155	37.0
0.0	0.96967155	38.0
2.4509805E-4	0.96254903	39.0
2.4509805E-4	0.96254903	40.0
2.4509805E-4	0.96254903	41.0
2.4509805E-4	0.9547059	42.0
2.4509805E-4	0.9547059	43.0
2.4509805E-4	0.9547059	44.0
2.4509805E-4	0.9547059	45.0
2.4509805E-4	0.94186765	46.0
2.4509805E-4	0.94186765	47.0
2.4509805E-4	0.94186765	48.0
4.901961E-4	0.92689705	49.0
4.901961E-4	0.92689705	50.0
4.901961E-4	0.92689705	51.0
7.3529413E-4	0.90778923	52.0
7.3529413E-4	0.90778923	53.0
7.3529413E-4	0.90778923	54.0
7.3529413E-4	0.885951	55.0
7.3529413E-4	0.885951	56.0
7.3529413E-4	0.885951	57.0
7.3529413E-4	0.885951	58.0
0.0019607844	0.8575343	59.0
0.0019607844	0.8575343	60.0
0.0019607844	0.8575343	61.0
0.0024509805	0.8241323	62.0
0.0024509805	0.8241323	63.0
0.0024509805	0.8241323	64.0
0.0031862746	0.7804069	65.0
0.0031862746	0.7804069	66.0
0.0031862746	0.7804069	67.0
0.005147059	0.7307745	68.0
0.005147059	0.7307745	69.0
0.005147059	0.7307745	70.0
0.009068628	0.6720637	71.0
0.009068628	0.6720637	72.0
0.009068628	0.6720637	73.0
0.009068628	0.6720637	74.0
0.014705882	0.60612255	75.0
0.014705882	0.60612255	76.0
0.014705882	0.60612255	77.0
0.024754902	0.5330098	78.0
0.024754902	0.5330098	79.0
0.024754902	0.5330098	80.0
0.038235296	0.44965687	81.0
0.038235296	0.44965687	82.0
0.038235296	0.44965687	83.0
0.064705886	0.35896078	84.0
0.064705886	0.35896078	85.0
0.064705886	0.35896078	86.0
0.064705886	0.35896078	87.0
0.10294118	0.2627059	88.0
0.10294118	0.2627059	89.0
0.10294118	0.2627059	90.0
0.17720588	0.16966176	91.0
0.17720588	0.16966176	92.0
0.17720588	0.16966176	93.0
0.32916668	0.088745095	94.0
0.32916668	0.088745095	95.0
0.32916668	0.088745095	96.0
0.5088235	0.03160294	97.0
0.5088235	0.03160294	98.0
0.5088235	0.03160294	99.0
0.5088235	0.03160294	100.0
