FRR	FAR	%Aciertos
0.0	1.0	0.0
0.0	0.9980392	1.0
0.0	0.9980392	2.0
0.0	0.9980392	3.0
0.0	0.9980392	4.0
0.0	0.9980392	5.0
0.0	0.9967353	6.0
0.0	0.9967353	7.0
0.0	0.9967353	8.0
0.0	0.9967353	9.0
0.0	0.9967353	10.0
0.0	0.9926863	11.0
0.0	0.9926863	12.0
0.0	0.9926863	13.0
0.0	0.9926863	14.0
0.0	0.9926863	15.0
0.0	0.9894951	16.0
0.0	0.9894951	17.0
0.0	0.9894951	18.0
0.0	0.9894951	19.0
0.0	0.9894951	20.0
0.0	0.9833284	21.0
0.0	0.9833284	22.0
0.0	0.9833284	23.0
0.0	0.9833284	24.0
0.0	0.9833284	25.0
0.0	0.97813237	26.0
0.0	0.97813237	27.0
0.0	0.97813237	28.0
0.0	0.97813237	29.0
0.0	0.97813237	30.0
4.901961E-4	0.9694902	31.0
4.901961E-4	0.9694902	32.0
4.901961E-4	0.9694902	33.0
4.901961E-4	0.9694902	34.0
4.901961E-4	0.9694902	35.0
7.3529413E-4	0.96235293	36.0
7.3529413E-4	0.96235293	37.0
7.3529413E-4	0.96235293	38.0
7.3529413E-4	0.96235293	39.0
7.3529413E-4	0.96235293	40.0
0.0014705883	0.9504755	41.0
0.0014705883	0.9504755	42.0
0.0014705883	0.9504755	43.0
0.0014705883	0.9504755	44.0
0.0014705883	0.9504755	45.0
0.0017156863	0.9409951	46.0
0.0017156863	0.9409951	47.0
0.0017156863	0.9409951	48.0
0.0017156863	0.9409951	49.0
0.0017156863	0.9409951	50.0
0.0026960785	0.9258627	51.0
0.0026960785	0.9258627	52.0
0.0026960785	0.9258627	53.0
0.0026960785	0.9258627	54.0
0.0026960785	0.9258627	55.0
0.0031862746	0.9130098	56.0
0.0031862746	0.9130098	57.0
0.0031862746	0.9130098	58.0
0.0031862746	0.9130098	59.0
0.0031862746	0.9130098	60.0
0.007598039	0.88956374	61.0
0.007598039	0.88956374	62.0
0.007598039	0.88956374	63.0
0.007598039	0.88956374	64.0
0.007598039	0.88956374	65.0
0.009558824	0.86893135	66.0
0.009558824	0.86893135	67.0
0.009558824	0.86893135	68.0
0.009558824	0.86893135	69.0
0.009558824	0.86893135	70.0
0.023529412	0.823598	71.0
0.023529412	0.823598	72.0
0.023529412	0.823598	73.0
0.023529412	0.823598	74.0
0.023529412	0.823598	75.0
0.027941177	0.7816716	76.0
0.027941177	0.7816716	77.0
0.027941177	0.7816716	78.0
0.027941177	0.7816716	79.0
0.027941177	0.7816716	80.0
0.07058824	0.6878088	81.0
0.07058824	0.6878088	82.0
0.07058824	0.6878088	83.0
0.07058824	0.6878088	84.0
0.07058824	0.6878088	85.0
0.08284314	0.617348	86.0
0.08284314	0.617348	87.0
0.08284314	0.617348	88.0
0.08284314	0.617348	89.0
0.08284314	0.617348	90.0
0.25955883	0.43758824	91.0
0.25955883	0.43758824	92.0
0.25955883	0.43758824	93.0
0.25955883	0.43758824	94.0
0.25955883	0.43758824	95.0
0.28480393	0.33606863	96.0
0.28480393	0.33606863	97.0
0.28480393	0.33606863	98.0
0.28480393	0.33606863	99.0
0.28480393	0.33606863	100.0
