FRR	FAR	numDesviaciones
0.3360294	0.089686275	0.0
0.3129902	0.1017451	0.05
0.29166666	0.11460294	0.1
0.2735294	0.12888725	0.15
0.25784314	0.14303921	0.2
0.24191177	0.15782353	0.25
0.23088235	0.17309314	0.3
0.21617647	0.18940195	0.35000002
0.20490196	0.20616667	0.40000004
0.19460784	0.22329903	0.45000005
0.1860294	0.24043137	0.50000006
0.17818627	0.25806373	0.5500001
0.17009804	0.27659804	0.6000001
0.16102941	0.29439217	0.6500001
0.15612745	0.31211764	0.7000001
0.14852941	0.3294755	0.7500001
0.14289215	0.34672058	0.80000013
0.13651961	0.36425	0.85000014
0.13137256	0.38188726	0.90000015
0.12622549	0.3990098	0.95000017
0.12156863	0.41660786	1.0000001
0.11740196	0.43364215	1.0500001
0.1122549	0.45080394	1.1
0.10882353	0.4674804	1.15
0.10465686	0.48320588	1.1999999
0.10073529	0.49952942	1.2499999
0.09632353	0.51514703	1.2999998
0.09362745	0.53068626	1.3499998
0.08897059	0.54525983	1.3999997
0.08602941	0.5601569	1.4499997
0.08039216	0.5739118	1.4999996
0.07622549	0.5875049	1.5499996
0.071078435	0.6012353	1.5999995
0.06960785	0.6147598	1.6499995
0.06764706	0.6271667	1.6999995
0.06397059	0.6394902	1.7499994
0.061764706	0.65157354	1.7999994
0.05980392	0.66291666	1.8499993
0.05882353	0.6740784	1.8999993
0.055637255	0.6845	1.9499992
0.05367647	0.6949608	1.9999992
0.05122549	0.7049902	2.0499992
0.05	0.71429414	2.0999992
0.047303922	0.7230637	2.1499991
0.045588236	0.7317549	2.199999
0.043382354	0.7400637	2.249999
0.042401962	0.74779904	2.299999
0.041666668	0.754951	2.349999
0.039215688	0.7617304	2.399999
0.037009805	0.76863235	2.4499989
0.03651961	0.77502453	2.4999988
0.035539217	0.78088236	2.5499988
0.034313727	0.7867108	2.5999987
0.033088237	0.79218626	2.6499987
0.03161765	0.79723036	2.6999986
0.030392157	0.80233824	2.7499986
0.02990196	0.8074167	2.7999985
0.028431373	0.81185293	2.8499985
0.027205883	0.81611764	2.8999984
0.026715687	0.82009315	2.9499984
0.025735294	0.82384807	2.9999983
