FRR	FAR	numDesviaciones
0.33333334	0.10577941	0.0
0.3115196	0.118784316	0.05
0.29215688	0.13275	0.1
0.27328432	0.14802451	0.15
0.25539216	0.16345099	0.2
0.24338235	0.17982844	0.25
0.23161764	0.19662255	0.3
0.21838236	0.21341667	0.35000002
0.20465687	0.23083334	0.40000004
0.19607843	0.24919118	0.45000005
0.18627451	0.26706374	0.50000006
0.17696078	0.28530392	0.5500001
0.16887255	0.30264705	0.6000001
0.1615196	0.32008332	0.6500001
0.15563725	0.3377696	0.7000001
0.1495098	0.35496077	0.7500001
0.14191176	0.37183332	0.80000013
0.13651961	0.38883334	0.85000014
0.13063726	0.40552452	0.90000015
0.1257353	0.42214707	0.95000017
0.12181372	0.43839216	1.0000001
0.11544117	0.45432842	1.0500001
0.110784315	0.47011766	1.1
0.106862746	0.48536274	1.15
0.102696076	0.5006863	1.1999999
0.09877451	0.51613724	1.2499999
0.09583333	0.5306961	1.2999998
0.09191176	0.54517156	1.3499998
0.08848039	0.5592304	1.3999997
0.08431373	0.5727598	1.4499997
0.08014706	0.5861176	1.4999996
0.07622549	0.5987892	1.5499996
0.07328431	0.61116177	1.5999995
0.07058824	0.623299	1.6499995
0.06789216	0.63476473	1.6999995
0.06568628	0.64654905	1.7499994
0.0627451	0.6577794	1.7999994
0.059313726	0.66842645	1.8499993
0.05735294	0.6789853	1.8999993
0.054411765	0.68910295	1.9499992
0.05269608	0.6985784	1.9999992
0.0502451	0.70841664	2.0499992
0.04779412	0.7177059	2.0999992
0.046813726	0.7264951	2.1499991
0.04509804	0.7350343	2.199999
0.043627452	0.7431863	2.249999
0.042401962	0.75111276	2.299999
0.040931374	0.7586912	2.349999
0.03872549	0.76582843	2.399999
0.0377451	0.7726471	2.4499989
0.03651961	0.77909803	2.4999988
0.035539217	0.78511274	2.5499988
0.034558825	0.7908284	2.5999987
0.03382353	0.7962598	2.6499987
0.032352943	0.80160785	2.6999986
0.03161765	0.8067255	2.7499986
0.030392157	0.8116373	2.7999985
0.028921569	0.81609315	2.8499985
0.028186275	0.8205686	2.8999984
0.02622549	0.82445097	2.9499984
0.025735294	0.8280735	2.9999983
