FRR	FAR	numDesviaciones
0.33333334	0.14856373	0.0
0.31323528	0.16468628	0.05
0.29289216	0.18119608	0.1
0.27181372	0.19914216	0.15
0.25710785	0.21757352	0.2
0.24264705	0.23636274	0.25
0.23112746	0.25600982	0.3
0.21764706	0.27513725	0.35000002
0.20686275	0.29495588	0.40000004
0.19754902	0.31390685	0.45000005
0.1882353	0.33397058	0.50000006
0.18014705	0.35345098	0.5500001
0.17156863	0.3727549	0.6000001
0.16421568	0.39114705	0.6500001
0.15759803	0.4092794	0.7000001
0.1487745	0.42754903	0.7500001
0.14460784	0.44511765	0.80000013
0.13872549	0.46247548	0.85000014
0.13210784	0.47937745	0.90000015
0.1242647	0.4957451	0.95000017
0.118137255	0.51233333	1.0000001
0.11421569	0.52884805	1.0500001
0.11053921	0.5447451	1.1
0.106617644	0.56003433	1.15
0.104411766	0.5749314	1.1999999
0.1	0.58940685	1.2499999
0.09583333	0.60362744	1.2999998
0.09264706	0.6171471	1.3499998
0.08921569	0.63057846	1.3999997
0.08529412	0.64308333	1.4499997
0.080637254	0.6550294	1.4999996
0.076715685	0.6665	1.5499996
0.07328431	0.6779069	1.5999995
0.06985294	0.6889363	1.6499995
0.06666667	0.6993284	1.6999995
0.06397059	0.7090441	1.7499994
0.0625	0.718549	1.7999994
0.06004902	0.7278137	1.8499993
0.058333334	0.73669606	1.8999993
0.055882353	0.74507844	1.9499992
0.05392157	0.7524755	1.9999992
0.052941177	0.75958824	2.0499992
0.050735295	0.7668333	2.0999992
0.048039217	0.77341664	2.1499991
0.045833334	0.7795294	2.199999
0.043627452	0.78556865	2.249999
0.041911766	0.79132354	2.299999
0.04019608	0.796598	2.349999
0.039460786	0.8016618	2.399999
0.038480394	0.80645096	2.4499989
0.03651961	0.81092155	2.4999988
0.034558825	0.8152206	2.5499988
0.03406863	0.81943136	2.5999987
0.03284314	0.82383335	2.6499987
0.031862747	0.8277206	2.6999986
0.03137255	0.83141667	2.7499986
0.030147059	0.8349902	2.7999985
0.02867647	0.83869606	2.8499985
0.026715687	0.842	2.8999984
0.026470589	0.84535784	2.9499984
0.025735294	0.8485343	2.9999983
