FRR	FAR	numDesviaciones
0.33284312	0.15730882	0.0
0.30906862	0.17368628	0.05
0.2901961	0.19065686	0.1
0.26936275	0.2080343	0.15
0.25269607	0.22588725	0.2
0.2379902	0.24440196	0.25
0.22720589	0.26294118	0.3
0.21813725	0.28209803	0.35000002
0.20710784	0.3009853	0.40000004
0.19142157	0.31992158	0.45000005
0.18333334	0.3383088	0.50000006
0.1764706	0.35669607	0.5500001
0.16838235	0.3750245	0.6000001
0.16102941	0.39258823	0.6500001
0.15612745	0.4102451	0.7000001
0.14828432	0.4270245	0.7500001
0.14338236	0.443049	0.80000013
0.13725491	0.45957842	0.85000014
0.13137256	0.47608334	0.90000015
0.12769608	0.49181372	0.95000017
0.120588236	0.50771075	1.0000001
0.11617647	0.5229608	1.0500001
0.11029412	0.5380343	1.1
0.106862746	0.55317646	1.15
0.102696076	0.56786275	1.1999999
0.09828431	0.5819853	1.2499999
0.09632353	0.5958039	1.2999998
0.09142157	0.60868627	1.3499998
0.08676471	0.6217794	1.3999997
0.08382353	0.63409805	1.4499997
0.08137255	0.64664215	1.4999996
0.07696079	0.658	1.5499996
0.07279412	0.66893137	1.5999995
0.07058824	0.6794657	1.6499995
0.06789216	0.6897255	1.6999995
0.06348039	0.6996814	1.7499994
0.06004902	0.70911276	1.7999994
0.05882353	0.71867645	1.8499993
0.05735294	0.727598	1.8999993
0.055882353	0.73663723	1.9499992
0.05367647	0.7452647	1.9999992
0.050490197	0.7534069	2.0499992
0.048039217	0.7610343	2.0999992
0.04754902	0.76887256	2.1499991
0.045588236	0.77590686	2.199999
0.043627452	0.782799	2.249999
0.042401962	0.78887254	2.299999
0.040931374	0.7947598	2.349999
0.039215688	0.80019116	2.399999
0.038480394	0.8055735	2.4499989
0.036764707	0.8104412	2.4999988
0.035539217	0.8152059	2.5499988
0.03504902	0.8198677	2.5999987
0.033578433	0.8242598	2.6499987
0.03284314	0.82834804	2.6999986
0.031862747	0.8322647	2.7499986
0.030882353	0.8359902	2.7999985
0.030147059	0.83933336	2.8499985
0.027941177	0.8427255	2.8999984
0.026960785	0.8458971	2.9499984
0.026470589	0.8487696	2.9999983
