FRR	FAR	numDesviaciones
0.34215686	0.06879902	0.0
0.31960785	0.078338236	0.05
0.2987745	0.08848039	0.1
0.27965686	0.09952451	0.15
0.2632353	0.11163726	0.2
0.24730392	0.12453922	0.25
0.23235294	0.13739707	0.3
0.21960784	0.15139706	0.35000002
0.20906863	0.16587254	0.40000004
0.19975491	0.18115196	0.45000005
0.18872549	0.1967549	0.50000006
0.17941177	0.21230392	0.5500001
0.17132352	0.22885785	0.6000001
0.16495098	0.2452402	0.6500001
0.15833333	0.26160786	0.7000001
0.1495098	0.27781373	0.7500001
0.14436275	0.29407844	0.80000013
0.1382353	0.31077942	0.85000014
0.13210784	0.3272451	0.90000015
0.1257353	0.34411275	0.95000017
0.12181372	0.36119607	1.0000001
0.11789215	0.37778923	1.0500001
0.11421569	0.39439705	1.1
0.11004902	0.41067156	1.15
0.106617644	0.4271961	1.1999999
0.10318627	0.4430147	1.2499999
0.09901961	0.45868137	1.2999998
0.09411765	0.4742794	1.3499998
0.08995098	0.48964706	1.3999997
0.08455882	0.50408334	1.4499997
0.07965686	0.5190343	1.4999996
0.0754902	0.53360784	1.5499996
0.07230392	0.54815197	1.5999995
0.07058824	0.56213725	1.6499995
0.06666667	0.57589704	1.6999995
0.06421569	0.5895245	1.7499994
0.061764706	0.60240686	1.7999994
0.060294118	0.6149804	1.8499993
0.05637255	0.6275196	1.8999993
0.05514706	0.6395049	1.9499992
0.053431373	0.65108824	1.9999992
0.050980393	0.6622402	2.0499992
0.049264707	0.67280394	2.0999992
0.047303922	0.6832402	2.1499991
0.04534314	0.69321567	2.199999
0.043382354	0.7029853	2.249999
0.042401962	0.7120686	2.299999
0.040686276	0.72064704	2.349999
0.039460786	0.72935784	2.399999
0.03872549	0.7373039	2.4499989
0.03627451	0.7448235	2.4999988
0.03529412	0.75218135	2.5499988
0.03382353	0.75934315	2.5999987
0.03259804	0.7660147	2.6499987
0.032107845	0.77234805	2.6999986
0.030392157	0.77839214	2.7499986
0.029166667	0.78437746	2.7999985
0.027941177	0.7899657	2.8499985
0.027205883	0.79537743	2.8999984
0.025980392	0.8002451	2.9499984
0.025490196	0.8047451	2.9999983
