FRR	FAR	Caracteristicas
0.34142157	0.03852941	dt(1.25),ft2(1.25),ft3(1.25)
0.32843137	0.04137255	dt(1.25),ft2(1.25),ft3(1.5)
0.32769608	0.041455884	dt(1.25),ft2(1.25),ft3(1.75)
0.32769608	0.041455884	dt(1.25),ft2(1.25),ft3(2.0)
0.32769608	0.041455884	dt(1.25),ft2(1.25),ft3(2.25)
0.32941177	0.042970587	dt(1.25),ft2(1.5),ft3(1.25)
0.28235295	0.056166667	dt(1.25),ft2(1.5),ft3(1.5)
0.2754902	0.0582549	dt(1.25),ft2(1.5),ft3(1.75)
0.275	0.05834804	dt(1.25),ft2(1.5),ft3(2.0)
0.275	0.05835294	dt(1.25),ft2(1.5),ft3(2.25)
0.32892156	0.04334804	dt(1.25),ft2(1.75),ft3(1.25)
0.27745098	0.059490196	dt(1.25),ft2(1.75),ft3(1.5)
0.25245097	0.069382355	dt(1.25),ft2(1.75),ft3(1.75)
0.2495098	0.071058825	dt(1.25),ft2(1.75),ft3(2.0)
0.24901961	0.07118137	dt(1.25),ft2(1.75),ft3(2.25)
0.32867646	0.043367647	dt(1.25),ft2(2.0),ft3(1.25)
0.27720588	0.059735294	dt(1.25),ft2(2.0),ft3(1.5)
0.2492647	0.07147549	dt(1.25),ft2(2.0),ft3(1.75)
0.23504902	0.077490196	dt(1.25),ft2(2.0),ft3(2.0)
0.23137255	0.0787451	dt(1.25),ft2(2.0),ft3(2.25)
0.32867646	0.043367647	dt(1.25),ft2(2.25),ft3(1.25)
0.2769608	0.059759803	dt(1.25),ft2(2.25),ft3(1.5)
0.24901961	0.07169608	dt(1.25),ft2(2.25),ft3(1.75)
0.23210785	0.07882843	dt(1.25),ft2(2.25),ft3(2.0)
0.2245098	0.08278921	dt(1.25),ft2(2.25),ft3(2.25)
0.25955883	0.06792157	dt(1.5),ft2(1.25),ft3(1.25)
0.24313726	0.07313725	dt(1.5),ft2(1.25),ft3(1.5)
0.24215686	0.07331373	dt(1.5),ft2(1.25),ft3(1.75)
0.24215686	0.07332353	dt(1.5),ft2(1.25),ft3(2.0)
0.24215686	0.07332353	dt(1.5),ft2(1.25),ft3(2.25)
0.24338235	0.07775	dt(1.5),ft2(1.5),ft3(1.25)
0.18848039	0.10157843	dt(1.5),ft2(1.5),ft3(1.5)
0.17990196	0.10577451	dt(1.5),ft2(1.5),ft3(1.75)
0.17916666	0.1060098	dt(1.5),ft2(1.5),ft3(2.0)
0.17916666	0.10602451	dt(1.5),ft2(1.5),ft3(2.25)
0.24289216	0.078906864	dt(1.5),ft2(1.75),ft3(1.25)
0.18235295	0.10927451	dt(1.5),ft2(1.75),ft3(1.5)
0.15196079	0.12784804	dt(1.5),ft2(1.75),ft3(1.75)
0.14779411	0.13143137	dt(1.5),ft2(1.75),ft3(2.0)
0.14730392	0.1317402	dt(1.5),ft2(1.75),ft3(2.25)
0.24264705	0.07897549	dt(1.5),ft2(2.0),ft3(1.25)
0.18186274	0.110083334	dt(1.5),ft2(2.0),ft3(1.5)
