FRR	FAR	Caracteristicas
0.19901961	0.22698529	ft1(1.5),ft2(1.25),ft3(2.25),ft4(2.25)
0.21789216	0.18379901	ft1(1.5),ft2(1.5),ft3(1.25),ft4(1.25)
0.19901961	0.22359313	ft1(1.5),ft2(1.5),ft3(1.25),ft4(1.5)
0.19901961	0.23782843	ft1(1.5),ft2(1.5),ft3(1.25),ft4(1.75)
0.19901961	0.24292158	ft1(1.5),ft2(1.5),ft3(1.25),ft4(2.0)
0.19901961	0.24456863	ft1(1.5),ft2(1.5),ft3(1.25),ft4(2.25)
0.2017157	0.19610785	ft1(1.5),ft2(1.5),ft3(1.5),ft4(1.25)
0.14485294	0.26725	ft1(1.5),ft2(1.5),ft3(1.5),ft4(1.5)
0.14166667	0.29885295	ft1(1.5),ft2(1.5),ft3(1.5),ft4(1.75)
0.14166667	0.3117892	ft1(1.5),ft2(1.5),ft3(1.5),ft4(2.0)
0.14166667	0.31658334	ft1(1.5),ft2(1.5),ft3(1.5),ft4(2.25)
0.20147058	0.1965049	ft1(1.5),ft2(1.5),ft3(1.75),ft4(1.25)
0.14313726	0.26968136	ft1(1.5),ft2(1.5),ft3(1.75),ft4(1.5)
0.1367647	0.30588236	ft1(1.5),ft2(1.5),ft3(1.75),ft4(1.75)
0.1367647	0.32111275	ft1(1.5),ft2(1.5),ft3(1.75),ft4(2.0)
0.1367647	0.3270392	ft1(1.5),ft2(1.5),ft3(1.75),ft4(2.25)
0.20147058	0.1965049	ft1(1.5),ft2(1.5),ft3(2.0),ft4(1.25)
0.14313726	0.2697402	ft1(1.5),ft2(1.5),ft3(2.0),ft4(1.5)
0.1367647	0.30607843	ft1(1.5),ft2(1.5),ft3(2.0),ft4(1.75)
0.1367647	0.3214461	ft1(1.5),ft2(1.5),ft3(2.0),ft4(2.0)
0.1367647	0.32742158	ft1(1.5),ft2(1.5),ft3(2.0),ft4(2.25)
0.20147058	0.1965049	ft1(1.5),ft2(1.5),ft3(2.25),ft4(1.25)
0.14313726	0.2697402	ft1(1.5),ft2(1.5),ft3(2.25),ft4(1.5)
0.1367647	0.30607843	ft1(1.5),ft2(1.5),ft3(2.25),ft4(1.75)
0.1367647	0.3214461	ft1(1.5),ft2(1.5),ft3(2.25),ft4(2.0)
0.1367647	0.32742158	ft1(1.5),ft2(1.5),ft3(2.25),ft4(2.25)
0.21764706	0.18518138	ft1(1.5),ft2(1.75),ft3(1.25),ft4(1.25)
0.1985294	0.2285049	ft1(1.5),ft2(1.75),ft3(1.25),ft4(1.5)
0.19828431	0.24421078	ft1(1.5),ft2(1.75),ft3(1.25),ft4(1.75)
0.19828431	0.24961765	ft1(1.5),ft2(1.75),ft3(1.25),ft4(2.0)
0.19828431	0.251451	ft1(1.5),ft2(1.75),ft3(1.25),ft4(2.25)
0.20147058	0.19761765	ft1(1.5),ft2(1.75),ft3(1.5),ft4(1.25)
0.14264706	0.27559805	ft1(1.5),ft2(1.75),ft3(1.5),ft4(1.5)
0.1375	0.3153088	ft1(1.5),ft2(1.75),ft3(1.5),ft4(1.75)
0.1375	0.33131862	ft1(1.5),ft2(1.75),ft3(1.5),ft4(2.0)
0.1375	0.33710784	ft1(1.5),ft2(1.75),ft3(1.5),ft4(2.25)
0.20122549	0.19801961	ft1(1.5),ft2(1.75),ft3(1.75),ft4(1.25)
0.14093137	0.27820587	ft1(1.5),ft2(1.75),ft3(1.75),ft4(1.5)
0.13014705	0.32733333	ft1(1.5),ft2(1.75),ft3(1.75),ft4(1.75)
0.12941177	0.3525392	ft1(1.5),ft2(1.75),ft3(1.75),ft4(2.0)
0.12916666	0.36478922	ft1(1.5),ft2(1.75),ft3(1.75),ft4(2.25)
0.20122549	0.19801961	ft1(1.5),ft2(1.75),ft3(2.0),ft4(1.25)
0.14093137	0.2782647	ft1(1.5),ft2(1.75),ft3(2.0),ft4(1.5)
0.13014705	0.32756373	ft1(1.5),ft2(1.75),ft3(2.0),ft4(1.75)
0.12916666	0.3533137	ft1(1.5),ft2(1.75),ft3(2.0),ft4(2.0)
0.12867647	0.3670147	ft1(1.5),ft2(1.75),ft3(2.0),ft4(2.25)
0.20122549	0.19801961	ft1(1.5),ft2(1.75),ft3(2.25),ft4(1.25)
0.14093137	0.2782647	ft1(1.5),ft2(1.75),ft3(2.25),ft4(1.5)
0.13014705	0.32756373	ft1(1.5),ft2(1.75),ft3(2.25),ft4(1.75)
0.12916666	0.35331863	ft1(1.5),ft2(1.75),ft3(2.25),ft4(2.0)
0.12867647	0.367049	ft1(1.5),ft2(1.75),ft3(2.25),ft4(2.25)
0.21764706	0.18518628	ft1(1.5),ft2(2.0),ft3(1.25),ft4(1.25)
0.19828431	0.22875981	ft1(1.5),ft2(2.0),ft3(1.25),ft4(1.5)
0.19803922	0.24481863	ft1(1.5),ft2(2.0),ft3(1.25),ft4(1.75)
0.19803922	0.25030392	ft1(1.5),ft2(2.0),ft3(1.25),ft4(2.0)
0.19803922	0.25217158	ft1(1.5),ft2(2.0),ft3(1.25),ft4(2.25)
0.20147058	0.19762255	ft1(1.5),ft2(2.0),ft3(1.5),ft4(1.25)
0.14215687	0.27588725	ft1(1.5),ft2(2.0),ft3(1.5),ft4(1.5)
0.1370098	0.31640196	ft1(1.5),ft2(2.0),ft3(1.5),ft4(1.75)
0.1370098	0.33308333	ft1(1.5),ft2(2.0),ft3(1.5),ft4(2.0)
0.1370098	0.33904412	ft1(1.5),ft2(2.0),ft3(1.5),ft4(2.25)
0.20122549	0.19802451	ft1(1.5),ft2(2.0),ft3(1.75),ft4(1.25)
0.14044118	0.2785	ft1(1.5),ft2(2.0),ft3(1.75),ft4(1.5)
0.12965687	0.3285147	ft1(1.5),ft2(2.0),ft3(1.75),ft4(1.75)
0.12892157	0.3550098	ft1(1.5),ft2(2.0),ft3(1.75),ft4(2.0)
0.12867647	0.36836764	ft1(1.5),ft2(2.0),ft3(1.75),ft4(2.25)
0.20122549	0.19802451	ft1(1.5),ft2(2.0),ft3(2.0),ft4(1.25)
0.14044118	0.27855882	ft1(1.5),ft2(2.0),ft3(2.0),ft4(1.5)
0.12965687	0.3287451	ft1(1.5),ft2(2.0),ft3(2.0),ft4(1.75)
0.12867647	0.35583332	ft1(1.5),ft2(2.0),ft3(2.0),ft4(2.0)
0.12794118	0.37168136	ft1(1.5),ft2(2.0),ft3(2.0),ft4(2.25)
0.20122549	0.19802451	ft1(1.5),ft2(2.0),ft3(2.25),ft4(1.25)
0.14044118	0.27855882	ft1(1.5),ft2(2.0),ft3(2.25),ft4(1.5)
0.12965687	0.3287451	ft1(1.5),ft2(2.0),ft3(2.25),ft4(1.75)
0.12867647	0.35584313	ft1(1.5),ft2(2.0),ft3(2.25),ft4(2.0)
0.12794118	0.3717304	ft1(1.5),ft2(2.0),ft3(2.25),ft4(2.25)
0.21764706	0.18518628	ft1(1.5),ft2(2.25),ft3(1.25),ft4(1.25)
0.19828431	0.22876962	ft1(1.5),ft2(2.25),ft3(1.25),ft4(1.5)
0.19803922	0.24487256	ft1(1.5),ft2(2.25),ft3(1.25),ft4(1.75)
0.19803922	0.25036275	ft1(1.5),ft2(2.25),ft3(1.25),ft4(2.0)
0.19803922	0.2522451	ft1(1.5),ft2(2.25),ft3(1.25),ft4(2.25)
0.20147058	0.19762255	ft1(1.5),ft2(2.25),ft3(1.5),ft4(1.25)
0.14215687	0.27590197	ft1(1.5),ft2(2.25),ft3(1.5),ft4(1.5)
0.1370098	0.3164608	ft1(1.5),ft2(2.25),ft3(1.5),ft4(1.75)
0.1370098	0.33319607	ft1(1.5),ft2(2.25),ft3(1.5),ft4(2.0)
0.1370098	0.33919117	ft1(1.5),ft2(2.25),ft3(1.5),ft4(2.25)
0.20122549	0.19802451	ft1(1.5),ft2(2.25),ft3(1.75),ft4(1.25)
0.14044118	0.2785147	ft1(1.5),ft2(2.25),ft3(1.75),ft4(1.5)
0.12965687	0.32857352	ft1(1.5),ft2(2.25),ft3(1.75),ft4(1.75)
0.12892157	0.35512745	ft1(1.5),ft2(2.25),ft3(1.75),ft4(2.0)
0.12867647	0.36860293	ft1(1.5),ft2(2.25),ft3(1.75),ft4(2.25)
0.20122549	0.19802451	ft1(1.5),ft2(2.25),ft3(2.0),ft4(1.25)
0.14044118	0.27857354	ft1(1.5),ft2(2.25),ft3(2.0),ft4(1.5)
0.12965687	0.32880393	ft1(1.5),ft2(2.25),ft3(2.0),ft4(1.75)
0.12867647	0.35595098	ft1(1.5),ft2(2.25),ft3(2.0),ft4(2.0)
0.12794118	0.37192646	ft1(1.5),ft2(2.25),ft3(2.0),ft4(2.25)
0.20122549	0.19802451	ft1(1.5),ft2(2.25),ft3(2.25),ft4(1.25)
0.14044118	0.27857354	ft1(1.5),ft2(2.25),ft3(2.25),ft4(1.5)
0.12965687	0.32880393	ft1(1.5),ft2(2.25),ft3(2.25),ft4(1.75)
0.12867647	0.3559608	ft1(1.5),ft2(2.25),ft3(2.25),ft4(2.0)
0.12794118	0.37197548	ft1(1.5),ft2(2.25),ft3(2.25),ft4(2.25)
0.22794117	0.17181863	ft1(1.75),ft2(1.25),ft3(1.25),ft4(1.25)
0.21715686	0.19918628	ft1(1.75),ft2(1.25),ft3(1.25),ft4(1.5)
0.21715686	0.20960784	ft1(1.75),ft2(1.25),ft3(1.25),ft4(1.75)
0.21715686	0.2135049	ft1(1.75),ft2(1.25),ft3(1.25),ft4(2.0)
0.21715686	0.21482843	ft1(1.75),ft2(1.25),ft3(1.25),ft4(2.25)
0.21740197	0.18145098	ft1(1.75),ft2(1.25),ft3(1.5),ft4(1.25)
0.2	0.216	ft1(1.75),ft2(1.25),ft3(1.5),ft4(1.5)
0.2	0.22912255	ft1(1.75),ft2(1.25),ft3(1.5),ft4(1.75)
0.2	0.23431373	ft1(1.75),ft2(1.25),ft3(1.5),ft4(2.0)
0.2	0.2362402	ft1(1.75),ft2(1.25),ft3(1.5),ft4(2.25)
0.21715686	0.1820196	ft1(1.75),ft2(1.25),ft3(1.75),ft4(1.25)
0.19901961	0.21726961	ft1(1.75),ft2(1.25),ft3(1.75),ft4(1.5)
0.19877452	0.23065196	ft1(1.75),ft2(1.25),ft3(1.75),ft4(1.75)
0.19877452	0.23593627	ft1(1.75),ft2(1.25),ft3(1.75),ft4(2.0)
0.19877452	0.23791666	ft1(1.75),ft2(1.25),ft3(1.75),ft4(2.25)
0.21715686	0.18202451	ft1(1.75),ft2(1.25),ft3(2.0),ft4(1.25)
0.19901961	0.21734314	ft1(1.75),ft2(1.25),ft3(2.0),ft4(1.5)
0.19877452	0.2307549	ft1(1.75),ft2(1.25),ft3(2.0),ft4(1.75)
0.19877452	0.23604903	ft1(1.75),ft2(1.25),ft3(2.0),ft4(2.0)
0.19877452	0.2380294	ft1(1.75),ft2(1.25),ft3(2.0),ft4(2.25)
0.21715686	0.18202451	ft1(1.75),ft2(1.25),ft3(2.25),ft4(1.25)
0.19901961	0.21734804	ft1(1.75),ft2(1.25),ft3(2.25),ft4(1.5)
0.19877452	0.2307598	ft1(1.75),ft2(1.25),ft3(2.25),ft4(1.75)
0.19877452	0.23605393	ft1(1.75),ft2(1.25),ft3(2.25),ft4(2.0)
0.19877452	0.23803431	ft1(1.75),ft2(1.25),ft3(2.25),ft4(2.25)
0.21764706	0.19419117	ft1(1.75),ft2(1.5),ft3(1.25),ft4(1.25)
0.19877452	0.23595588	ft1(1.75),ft2(1.5),ft3(1.25),ft4(1.5)
0.19877452	0.25110784	ft1(1.75),ft2(1.5),ft3(1.25),ft4(1.75)
0.19877452	0.25652942	ft1(1.75),ft2(1.5),ft3(1.25),ft4(2.0)
0.19877452	0.2582843	ft1(1.75),ft2(1.5),ft3(1.25),ft4(2.25)
0.20147058	0.21610785	ft1(1.75),ft2(1.5),ft3(1.5),ft4(1.25)
0.14215687	0.29533824	ft1(1.75),ft2(1.5),ft3(1.5),ft4(1.5)
0.13897058	0.32888725	ft1(1.75),ft2(1.5),ft3(1.5),ft4(1.75)
0.13897058	0.3425098	ft1(1.75),ft2(1.5),ft3(1.5),ft4(2.0)
0.13897058	0.34754902	ft1(1.75),ft2(1.5),ft3(1.5),ft4(2.25)
0.20122549	0.21745588	ft1(1.75),ft2(1.5),ft3(1.75),ft4(1.25)
0.1370098	0.30284804	ft1(1.75),ft2(1.5),ft3(1.75),ft4(1.5)
0.12965687	0.3425245	ft1(1.75),ft2(1.5),ft3(1.75),ft4(1.75)
0.12965687	0.35866177	ft1(1.75),ft2(1.5),ft3(1.75),ft4(2.0)
0.12965687	0.36489215	ft1(1.75),ft2(1.5),ft3(1.75),ft4(2.25)
0.20122549	0.21746568	ft1(1.75),ft2(1.5),ft3(2.0),ft4(1.25)
0.1367647	0.30316666	ft1(1.75),ft2(1.5),ft3(2.0),ft4(1.5)
0.12916666	0.3435049	ft1(1.75),ft2(1.5),ft3(2.0),ft4(1.75)
0.12916666	0.35990196	ft1(1.75),ft2(1.5),ft3(2.0),ft4(2.0)
0.12916666	0.36620587	ft1(1.75),ft2(1.5),ft3(2.0),ft4(2.25)
0.20122549	0.21746568	ft1(1.75),ft2(1.5),ft3(2.25),ft4(1.25)
0.1367647	0.30317646	ft1(1.75),ft2(1.5),ft3(2.25),ft4(1.5)
0.12916666	0.34355882	ft1(1.75),ft2(1.5),ft3(2.25),ft4(1.75)
0.12916666	0.3599755	ft1(1.75),ft2(1.5),ft3(2.25),ft4(2.0)
0.12916666	0.3662843	ft1(1.75),ft2(1.5),ft3(2.25),ft4(2.25)
0.21715686	0.19668627	ft1(1.75),ft2(1.75),ft3(1.25),ft4(1.25)
0.19803922	0.24318628	ft1(1.75),ft2(1.75),ft3(1.25),ft4(1.5)
0.19779412	0.26008824	ft1(1.75),ft2(1.75),ft3(1.25),ft4(1.75)
0.19779412	0.26585785	ft1(1.75),ft2(1.75),ft3(1.25),ft4(2.0)
0.19779412	0.26783332	ft1(1.75),ft2(1.75),ft3(1.25),ft4(2.25)
0.2009804	0.21988726	ft1(1.75),ft2(1.75),ft3(1.5),ft4(1.25)
0.1377451	0.31430882	ft1(1.75),ft2(1.75),ft3(1.5),ft4(1.5)
0.13235295	0.35934314	ft1(1.75),ft2(1.75),ft3(1.5),ft4(1.75)
0.13235295	0.37655392	ft1(1.75),ft2(1.75),ft3(1.5),ft4(2.0)
0.13235295	0.3827206	ft1(1.75),ft2(1.75),ft3(1.5),ft4(2.25)
