FRR	FAR	Caracteristicas
0.34044117	0.039210785	dt(1.25),ft1(1.25),ft3(1.25)
0.327451	0.04257353	dt(1.25),ft1(1.25),ft3(1.5)
0.3272059	0.042666666	dt(1.25),ft1(1.25),ft3(1.75)
0.3272059	0.042666666	dt(1.25),ft1(1.25),ft3(2.0)
0.3272059	0.042666666	dt(1.25),ft1(1.25),ft3(2.25)
0.32867646	0.04318137	dt(1.25),ft1(1.5),ft3(1.25)
0.28014705	0.056166667	dt(1.25),ft1(1.5),ft3(1.5)
0.275	0.05872059	dt(1.25),ft1(1.5),ft3(1.75)
0.275	0.058754902	dt(1.25),ft1(1.5),ft3(2.0)
0.275	0.058754902	dt(1.25),ft1(1.5),ft3(2.25)
0.32867646	0.043367647	dt(1.25),ft1(1.75),ft3(1.25)
0.2769608	0.05954902	dt(1.25),ft1(1.75),ft3(1.5)
0.2514706	0.069107845	dt(1.25),ft1(1.75),ft3(1.75)
0.24754901	0.070730396	dt(1.25),ft1(1.75),ft3(2.0)
0.24754901	0.07076961	dt(1.25),ft1(1.75),ft3(2.25)
0.32867646	0.043367647	dt(1.25),ft1(2.0),ft3(1.25)
0.2769608	0.0597549	dt(1.25),ft1(2.0),ft3(1.5)
0.24901961	0.07155392	dt(1.25),ft1(2.0),ft3(1.75)
0.23406863	0.077264704	dt(1.25),ft1(2.0),ft3(2.0)
0.23161764	0.078357846	dt(1.25),ft1(2.0),ft3(2.25)
0.32867646	0.043367647	dt(1.25),ft1(2.25),ft3(1.25)
0.2769608	0.059759803	dt(1.25),ft1(2.25),ft3(1.5)
0.24901961	0.071705885	dt(1.25),ft1(2.25),ft3(1.75)
0.23186274	0.07878922	dt(1.25),ft1(2.25),ft3(2.0)
0.225	0.08246078	dt(1.25),ft1(2.25),ft3(2.25)
0.25686276	0.06922059	dt(1.5),ft1(1.25),ft3(1.25)
0.24166666	0.07584314	dt(1.5),ft1(1.25),ft3(1.5)
0.24117647	0.07615686	dt(1.5),ft1(1.25),ft3(1.75)
0.24117647	0.07615686	dt(1.5),ft1(1.25),ft3(2.0)
0.24117647	0.07615686	dt(1.5),ft1(1.25),ft3(2.25)
0.24264705	0.078245096	dt(1.5),ft1(1.5),ft3(1.25)
0.18627451	0.10187745	dt(1.5),ft1(1.5),ft3(1.5)
0.17916666	0.10736275	dt(1.5),ft1(1.5),ft3(1.75)
0.17867647	0.10754902	dt(1.5),ft1(1.5),ft3(2.0)
0.17867647	0.10754902	dt(1.5),ft1(1.5),ft3(2.25)
0.24264705	0.07898039	dt(1.5),ft1(1.75),ft3(1.25)
0.18210784	0.109460786	dt(1.5),ft1(1.75),ft3(1.5)
0.15147059	0.12736274	dt(1.5),ft1(1.75),ft3(1.75)
0.14656863	0.13098039	dt(1.5),ft1(1.75),ft3(2.0)
0.14656863	0.13112745	dt(1.5),ft1(1.75),ft3(2.25)
0.24264705	0.07898039	dt(1.5),ft1(2.0),ft3(1.25)
0.18161765	0.11013235	dt(1.5),ft1(2.0),ft3(1.5)
0.14681372	0.1329902	dt(1.5),ft1(2.0),ft3(1.75)
0.12916666	0.1442451	dt(1.5),ft1(2.0),ft3(2.0)
0.12622549	0.14672549	dt(1.5),ft1(2.0),ft3(2.25)
0.24264705	0.07898039	dt(1.5),ft1(2.25),ft3(1.25)
0.18161765	0.11016177	dt(1.5),ft1(2.25),ft3(1.5)
0.14681372	0.13354412	dt(1.5),ft1(2.25),ft3(1.75)
0.12622549	0.14789216	dt(1.5),ft1(2.25),ft3(2.0)
0.11666667	0.15535294	dt(1.5),ft1(2.25),ft3(2.25)
0.22720589	0.09982843	dt(1.75),ft1(1.25),ft3(1.25)
0.21078432	0.11122059	dt(1.75),ft1(1.25),ft3(1.5)
0.21004902	0.11197059	dt(1.75),ft1(1.25),ft3(1.75)
0.21004902	0.1119902	dt(1.75),ft1(1.25),ft3(2.0)
0.21004902	0.1119902	dt(1.75),ft1(1.25),ft3(2.25)
0.2120098	0.114617646	dt(1.75),ft1(1.5),ft3(1.25)
0.15220588	0.15048039	dt(1.75),ft1(1.5),ft3(1.5)
0.14387254	0.15986764	dt(1.75),ft1(1.5),ft3(1.75)
0.14338236	0.16045588	dt(1.75),ft1(1.5),ft3(2.0)
