FRR	FAR	Caracteristicas
0.1264706	0.14844118	dt(1.5),ft3(2.0),ft4(2.25)
0.24191177	0.078558825	dt(1.5),ft3(2.25),ft4(1.25)
0.175	0.110637255	dt(1.5),ft3(2.25),ft4(1.5)
0.14509805	0.13474509	dt(1.5),ft3(2.25),ft4(1.75)
0.1252451	0.1497206	dt(1.5),ft3(2.25),ft4(2.0)
0.11519608	0.15728922	dt(1.5),ft3(2.25),ft4(2.25)
0.22965686	0.10137255	dt(1.75),ft3(1.25),ft4(1.25)
0.2122549	0.115205884	dt(1.75),ft3(1.25),ft4(1.5)
0.2120098	0.11647059	dt(1.75),ft3(1.25),ft4(1.75)
0.2120098	0.116480395	dt(1.75),ft3(1.25),ft4(2.0)
0.2120098	0.116480395	dt(1.75),ft3(1.25),ft4(2.25)
0.2134804	0.11233824	dt(1.75),ft3(1.5),ft4(1.25)
0.15220588	0.15141177	dt(1.75),ft3(1.5),ft4(1.5)
0.14705883	0.16388236	dt(1.75),ft3(1.5),ft4(1.75)
0.14705883	0.16503431	dt(1.75),ft3(1.5),ft4(2.0)
0.14705883	0.16504411	dt(1.75),ft3(1.5),ft4(2.25)
0.2129902	0.11344118	dt(1.75),ft3(1.75),ft4(1.25)
0.14191176	0.16121079	dt(1.75),ft3(1.75),ft4(1.5)
0.11446078	0.1927696	dt(1.75),ft3(1.75),ft4(1.75)
0.11102941	0.20145588	dt(1.75),ft3(1.75),ft4(2.0)
0.11053921	0.20216176	dt(1.75),ft3(1.75),ft4(2.25)
0.2129902	0.11352451	dt(1.75),ft3(2.0),ft4(1.25)
0.14142157	0.16261275	dt(1.75),ft3(2.0),ft4(1.5)
0.10980392	0.20079902	dt(1.75),ft3(2.0),ft4(1.75)
0.09191176	0.2212451	dt(1.75),ft3(2.0),ft4(2.0)
0.08848039	0.2264804	dt(1.75),ft3(2.0),ft4(2.25)
0.2129902	0.11352451	dt(1.75),ft3(2.25),ft4(1.25)
0.14142157	0.16275491	dt(1.75),ft3(2.25),ft4(1.5)
0.10955882	0.20231862	dt(1.75),ft3(2.25),ft4(1.75)
0.0882353	0.22778432	dt(1.75),ft3(2.25),ft4(2.0)
0.076715685	0.24103922	dt(1.75),ft3(2.25),ft4(2.25)
0.22132353	0.12763235	dt(2.0),ft3(1.25),ft4(1.25)
0.20269608	0.14842157	dt(2.0),ft3(1.25),ft4(1.5)
0.20245098	0.15126961	dt(2.0),ft3(1.25),ft4(1.75)
0.20245098	0.15133823	dt(2.0),ft3(1.25),ft4(2.0)
0.20245098	0.15133823	dt(2.0),ft3(1.25),ft4(2.25)
0.20465687	0.14200981	dt(2.0),ft3(1.5),ft4(1.25)
0.14191176	0.19461274	dt(2.0),ft3(1.5),ft4(1.5)
0.13627452	0.21402451	dt(2.0),ft3(1.5),ft4(1.75)
0.13627452	0.21673039	dt(2.0),ft3(1.5),ft4(2.0)
0.13627452	0.2167696	dt(2.0),ft3(1.5),ft4(2.25)
0.20416667	0.14381373	dt(2.0),ft3(1.75),ft4(1.25)
0.13137256	0.20761764	dt(2.0),ft3(1.75),ft4(1.5)
0.10318627	0.25144607	dt(2.0),ft3(1.75),ft4(1.75)
0.099509805	0.26561275	dt(2.0),ft3(1.75),ft4(2.0)
0.09901961	0.26742157	dt(2.0),ft3(1.75),ft4(2.25)
0.20416667	0.14396079	dt(2.0),ft3(2.0),ft4(1.25)
0.13088235	0.20961274	dt(2.0),ft3(2.0),ft4(1.5)
0.09828431	0.26253432	dt(2.0),ft3(2.0),ft4(1.75)
0.07965686	0.29242647	dt(2.0),ft3(2.0),ft4(2.0)
0.07622549	0.3015049	dt(2.0),ft3(2.0),ft4(2.25)
0.20416667	0.1439706	dt(2.0),ft3(2.25),ft4(1.25)
0.13063726	0.20990196	dt(2.0),ft3(2.25),ft4(1.5)
0.097794116	0.2649608	dt(2.0),ft3(2.25),ft4(1.75)
0.07573529	0.30191666	dt(2.0),ft3(2.25),ft4(2.0)
0.06397059	0.3217402	dt(2.0),ft3(2.25),ft4(2.25)
0.21862745	0.14683333	dt(2.25),ft3(1.25),ft4(1.25)
0.19975491	0.17399509	dt(2.25),ft3(1.25),ft4(1.5)
0.1995098	0.17931862	dt(2.25),ft3(1.25),ft4(1.75)
0.1995098	0.17961274	dt(2.25),ft3(1.25),ft4(2.0)
0.1995098	0.17961274	dt(2.25),ft3(1.25),ft4(2.25)
0.20196079	0.16428922	dt(2.25),ft3(1.5),ft4(1.25)
0.13872549	0.22846569	dt(2.25),ft3(1.5),ft4(1.5)
0.13308823	0.2547696	dt(2.25),ft3(1.5),ft4(1.75)
0.13308823	0.25989217	dt(2.25),ft3(1.5),ft4(2.0)
0.13308823	0.26005882	dt(2.25),ft3(1.5),ft4(2.25)
0.20147058	0.16669607	dt(2.25),ft3(1.75),ft4(1.25)
0.12794118	0.24443138	dt(2.25),ft3(1.75),ft4(1.5)
0.0997549	0.29913235	dt(2.25),ft3(1.75),ft4(1.75)
0.09607843	0.3190098	dt(2.25),ft3(1.75),ft4(2.0)
0.09558824	0.32282844	dt(2.25),ft3(1.75),ft4(2.25)
0.20147058	0.16697548	dt(2.25),ft3(2.0),ft4(1.25)
0.12745099	0.2472304	dt(2.25),ft3(2.0),ft4(1.5)
0.09485294	0.31295097	dt(2.25),ft3(2.0),ft4(1.75)
0.07622549	0.35162255	dt(2.25),ft3(2.0),ft4(2.0)
0.07254902	0.36516178	dt(2.25),ft3(2.0),ft4(2.25)
0.20147058	0.1669951	dt(2.25),ft3(2.25),ft4(1.25)
0.12720588	0.24764706	dt(2.25),ft3(2.25),ft4(1.5)
0.09436274	0.31626472	dt(2.25),ft3(2.25),ft4(1.75)
0.07230392	0.36384314	dt(2.25),ft3(2.25),ft4(2.0)
0.060294118	0.39037254	dt(2.25),ft3(2.25),ft4(2.25)
