FRR	FAR	Caracteristicas
0.14681372	0.13102451	dt(1.5),ft1(1.75),ft4(2.25)
0.24191177	0.078465685	dt(1.5),ft1(2.0),ft4(1.25)
0.175	0.109769605	dt(1.5),ft1(2.0),ft4(1.5)
0.14583333	0.13172059	dt(1.5),ft1(2.0),ft4(1.75)
0.13039216	0.14268628	dt(1.5),ft1(2.0),ft4(2.0)
0.12671569	0.1462549	dt(1.5),ft1(2.0),ft4(2.25)
0.24191177	0.078539215	dt(1.5),ft1(2.25),ft4(1.25)
0.175	0.11044118	dt(1.5),ft1(2.25),ft4(1.5)
0.14534314	0.13383824	dt(1.5),ft1(2.25),ft4(1.75)
0.12671569	0.14783333	dt(1.5),ft1(2.25),ft4(2.0)
0.11715686	0.15457843	dt(1.5),ft1(2.25),ft4(2.25)
0.2365196	0.08972549	dt(1.75),ft1(1.25),ft4(1.25)
0.21102941	0.10578431	dt(1.75),ft1(1.25),ft4(1.5)
0.21029411	0.11092157	dt(1.75),ft1(1.25),ft4(1.75)
0.21029411	0.11190196	dt(1.75),ft1(1.25),ft4(2.0)
0.21004902	0.1119902	dt(1.75),ft1(1.25),ft4(2.25)
0.21372549	0.10687255	dt(1.75),ft1(1.5),ft4(1.25)
0.15514706	0.14034803	dt(1.75),ft1(1.5),ft4(1.5)
0.14485294	0.15569118	dt(1.75),ft1(1.5),ft4(1.75)
0.14387254	0.15970097	dt(1.75),ft1(1.5),ft4(2.0)
0.14338236	0.16042157	dt(1.75),ft1(1.5),ft4(2.25)
0.21372549	0.11195098	dt(1.75),ft1(1.75),ft4(1.25)
0.14411765	0.15604411	dt(1.75),ft1(1.75),ft4(1.5)
0.11715686	0.1840049	dt(1.75),ft1(1.75),ft4(1.75)
0.11127451	0.19492157	dt(1.75),ft1(1.75),ft4(2.0)
0.11004902	0.19756372	dt(1.75),ft1(1.75),ft4(2.25)
0.2129902	0.113161765	dt(1.75),ft1(2.0),ft4(1.25)
0.14142157	0.16085784	dt(1.75),ft1(2.0),ft4(1.5)
0.11029412	0.19628921	dt(1.75),ft1(2.0),ft4(1.75)
0.09387255	0.21490686	dt(1.75),ft1(2.0),ft4(2.0)
0.08848039	0.22178921	dt(1.75),ft1(2.0),ft4(2.25)
0.2129902	0.11342647	dt(1.75),ft1(2.25),ft4(1.25)
0.14142157	0.16223529	dt(1.75),ft1(2.25),ft4(1.5)
0.10980392	0.2002598	dt(1.75),ft1(2.25),ft4(1.75)
0.089705884	0.22367157	dt(1.75),ft1(2.25),ft4(2.0)
0.078431375	0.2355	dt(1.75),ft1(2.25),ft4(2.25)
0.22867647	0.11110784	dt(2.0),ft1(1.25),ft4(1.25)
0.20196079	0.13406372	dt(2.0),ft1(1.25),ft4(1.5)
0.2009804	0.14311765	dt(2.0),ft1(1.25),ft4(1.75)
0.2009804	0.1457549	dt(2.0),ft1(1.25),ft4(2.0)
0.2007353	0.14621079	dt(2.0),ft1(1.25),ft4(2.25)
0.20514706	0.13341177	dt(2.0),ft1(1.5),ft4(1.25)
0.14534314	0.17818627	dt(2.0),ft1(1.5),ft4(1.5)
0.13455883	0.20084314	dt(2.0),ft1(1.5),ft4(1.75)
0.13357843	0.20843628	dt(2.0),ft1(1.5),ft4(2.0)
0.13308823	0.21047549	dt(2.0),ft1(1.5),ft4(2.25)
0.20490196	0.14101961	dt(2.0),ft1(1.75),ft4(1.25)
0.13382353	0.19942647	dt(2.0),ft1(1.75),ft4(1.5)
0.10637255	0.23804902	dt(2.0),ft1(1.75),ft4(1.75)
0.1	0.25492647	dt(2.0),ft1(1.75),ft4(2.0)
0.09877451	0.26033333	dt(2.0),ft1(1.75),ft4(2.25)
0.20416667	0.1432549	dt(2.0),ft1(2.0),ft4(1.25)
0.13063726	0.2067304	dt(2.0),ft1(2.0),ft4(1.5)
0.09877451	0.2552745	dt(2.0),ft1(2.0),ft4(1.75)
0.08186275	0.28213724	dt(2.0),ft1(2.0),ft4(2.0)
0.07647059	0.29334313	dt(2.0),ft1(2.0),ft4(2.25)
0.20416667	0.1437696	dt(2.0),ft1(2.25),ft4(1.25)
0.13063726	0.2089804	dt(2.0),ft1(2.25),ft4(1.5)
0.09803922	0.2614804	dt(2.0),ft1(2.25),ft4(1.75)
0.07720588	0.29509315	dt(2.0),ft1(2.25),ft4(2.0)
0.06593137	0.31296077	dt(2.0),ft1(2.25),ft4(2.25)
0.22598039	0.12544608	dt(2.25),ft1(1.25),ft4(1.25)
0.19877452	0.15428431	dt(2.25),ft1(1.25),ft4(1.5)
0.19779412	0.1675343	dt(2.25),ft1(1.25),ft4(1.75)
0.19779412	0.17237255	dt(2.25),ft1(1.25),ft4(2.0)
0.19754902	0.17360294	dt(2.25),ft1(1.25),ft4(2.25)
0.20245098	0.15234804	dt(2.25),ft1(1.5),ft4(1.25)
0.14215687	0.20646079	dt(2.25),ft1(1.5),ft4(1.5)
0.13137256	0.23583333	dt(2.25),ft1(1.5),ft4(1.75)
0.13039216	0.24740687	dt(2.25),ft1(1.5),ft4(2.0)
0.12990196	0.25165197	dt(2.25),ft1(1.5),ft4(2.25)
0.20220588	0.16249509	dt(2.25),ft1(1.75),ft4(1.25)
0.13039216	0.23288235	dt(2.25),ft1(1.75),ft4(1.5)
0.10294118	0.2809657	dt(2.25),ft1(1.75),ft4(1.75)
0.09656863	0.30368626	dt(2.25),ft1(1.75),ft4(2.0)
0.095343135	0.3125294	dt(2.25),ft1(1.75),ft4(2.25)
0.20147058	0.16573039	dt(2.25),ft1(2.0),ft4(1.25)
0.12720588	0.24270588	dt(2.25),ft1(2.0),ft4(1.5)
0.095343135	0.3027549	dt(2.25),ft1(2.0),ft4(1.75)
0.078431375	0.33732352	dt(2.25),ft1(2.0),ft4(2.0)
0.07279412	0.35318136	dt(2.25),ft1(2.0),ft4(2.25)
0.20147058	0.16657843	dt(2.25),ft1(2.25),ft4(1.25)
0.12720588	0.24604902	dt(2.25),ft1(2.25),ft4(1.5)
0.094607845	0.3112206	dt(2.25),ft1(2.25),ft4(1.75)
0.07377451	0.3542206	dt(2.25),ft1(2.25),ft4(2.0)
0.062254902	0.37816176	dt(2.25),ft1(2.25),ft4(2.25)
