FRR	FAR	Caracteristicas
0.27254903	0.060392156	dt(1.25),ft1(2.0),ft2(1.75),ft4(1.5)
0.25073528	0.06943137	dt(1.25),ft1(2.0),ft2(1.75),ft4(1.75)
0.2492647	0.070911765	dt(1.25),ft1(2.0),ft2(1.75),ft4(2.0)
0.24901961	0.07091667	dt(1.25),ft1(2.0),ft2(1.75),ft4(2.25)
0.3259804	0.044078432	dt(1.25),ft1(2.0),ft2(2.0),ft4(1.25)
0.27181372	0.060553923	dt(1.25),ft1(2.0),ft2(2.0),ft4(1.5)
0.24730392	0.07143627	dt(1.25),ft1(2.0),ft2(2.0),ft4(1.75)
0.23627451	0.076289214	dt(1.25),ft1(2.0),ft2(2.0),ft4(2.0)
0.23406863	0.07707353	dt(1.25),ft1(2.0),ft2(2.0),ft4(2.25)
0.3259804	0.044078432	dt(1.25),ft1(2.0),ft2(2.25),ft4(1.25)
0.27181372	0.060553923	dt(1.25),ft1(2.0),ft2(2.25),ft4(1.5)
0.24705882	0.0715	dt(1.25),ft1(2.0),ft2(2.25),ft4(1.75)
0.23504902	0.076715685	dt(1.25),ft1(2.0),ft2(2.25),ft4(2.0)
0.23210785	0.07818627	dt(1.25),ft1(2.0),ft2(2.25),ft4(2.25)
0.3392157	0.038745098	dt(1.25),ft1(2.25),ft2(1.25),ft4(1.25)
0.32769608	0.04140196	dt(1.25),ft1(2.25),ft2(1.25),ft4(1.5)
0.32769608	0.041455884	dt(1.25),ft1(2.25),ft2(1.25),ft4(1.75)
0.32769608	0.041455884	dt(1.25),ft1(2.25),ft2(1.25),ft4(2.0)
0.32769608	0.041455884	dt(1.25),ft1(2.25),ft2(1.25),ft4(2.25)
0.3262255	0.04385294	dt(1.25),ft1(2.25),ft2(1.5),ft4(1.25)
0.27965686	0.056294117	dt(1.25),ft1(2.25),ft2(1.5),ft4(1.5)
0.275	0.058318626	dt(1.25),ft1(2.25),ft2(1.5),ft4(1.75)
0.275	0.05835294	dt(1.25),ft1(2.25),ft2(1.5),ft4(2.0)
0.275	0.05835294	dt(1.25),ft1(2.25),ft2(1.5),ft4(2.25)
0.3259804	0.044093136	dt(1.25),ft1(2.25),ft2(1.75),ft4(1.25)
0.27254903	0.06054902	dt(1.25),ft1(2.25),ft2(1.75),ft4(1.5)
0.25073528	0.06968627	dt(1.25),ft1(2.25),ft2(1.75),ft4(1.75)
0.2492647	0.07118137	dt(1.25),ft1(2.25),ft2(1.75),ft4(2.0)
0.24901961	0.071186274	dt(1.25),ft1(2.25),ft2(1.75),ft4(2.25)
0.3259804	0.044093136	dt(1.25),ft1(2.25),ft2(2.0),ft4(1.25)
0.27181372	0.060784314	dt(1.25),ft1(2.25),ft2(2.0),ft4(1.5)
0.24681373	0.07218628	dt(1.25),ft1(2.25),ft2(2.0),ft4(1.75)
0.23406863	0.07777451	dt(1.25),ft1(2.25),ft2(2.0),ft4(2.0)
0.23186274	0.07865686	dt(1.25),ft1(2.25),ft2(2.0),ft4(2.25)
0.3259804	0.044093136	dt(1.25),ft1(2.25),ft2(2.25),ft4(1.25)
0.27181372	0.060784314	dt(1.25),ft1(2.25),ft2(2.25),ft4(1.5)
0.24656862	0.07232353	dt(1.25),ft1(2.25),ft2(2.25),ft4(1.75)
0.23210785	0.07910294	dt(1.25),ft1(2.25),ft2(2.25),ft4(2.0)
0.22598039	0.08200981	dt(1.25),ft1(2.25),ft2(2.25),ft4(2.25)
0.26985294	0.061088234	dt(1.5),ft1(1.25),ft2(1.25),ft4(1.25)
0.25686276	0.06603432	dt(1.5),ft1(1.25),ft2(1.25),ft4(1.5)
0.25686276	0.066303924	dt(1.5),ft1(1.25),ft2(1.25),ft4(1.75)
0.25686276	0.066303924	dt(1.5),ft1(1.25),ft2(1.25),ft4(2.0)
0.25686276	0.066303924	dt(1.5),ft1(1.25),ft2(1.25),ft4(2.25)
0.26519608	0.06395588	dt(1.5),ft1(1.25),ft2(1.5),ft4(1.25)
0.24215686	0.07359314	dt(1.5),ft1(1.25),ft2(1.5),ft4(1.5)
0.24142157	0.075534314	dt(1.5),ft1(1.25),ft2(1.5),ft4(1.75)
0.24142157	0.075666666	dt(1.5),ft1(1.25),ft2(1.5),ft4(2.0)
0.24142157	0.07567157	dt(1.5),ft1(1.25),ft2(1.5),ft4(2.25)
0.264951	0.063965686	dt(1.5),ft1(1.25),ft2(1.75),ft4(1.25)
0.24191177	0.0737598	dt(1.5),ft1(1.25),ft2(1.75),ft4(1.5)
0.24117647	0.075921565	dt(1.5),ft1(1.25),ft2(1.75),ft4(1.75)
0.24117647	0.07614706	dt(1.5),ft1(1.25),ft2(1.75),ft4(2.0)
0.24117647	0.07615686	dt(1.5),ft1(1.25),ft2(1.75),ft4(2.25)
0.264951	0.063965686	dt(1.5),ft1(1.25),ft2(2.0),ft4(1.25)
0.24191177	0.0737598	dt(1.5),ft1(1.25),ft2(2.0),ft4(1.5)
0.24117647	0.075921565	dt(1.5),ft1(1.25),ft2(2.0),ft4(1.75)
0.24117647	0.07614706	dt(1.5),ft1(1.25),ft2(2.0),ft4(2.0)
0.24117647	0.07615686	dt(1.5),ft1(1.25),ft2(2.0),ft4(2.25)
0.264951	0.063965686	dt(1.5),ft1(1.25),ft2(2.25),ft4(1.25)
0.24191177	0.0737598	dt(1.5),ft1(1.25),ft2(2.25),ft4(1.5)
0.24117647	0.075921565	dt(1.5),ft1(1.25),ft2(2.25),ft4(1.75)
0.24117647	0.07614706	dt(1.5),ft1(1.25),ft2(2.25),ft4(2.0)
0.24117647	0.07615686	dt(1.5),ft1(1.25),ft2(2.25),ft4(2.25)
0.25735295	0.06707353	dt(1.5),ft1(1.5),ft2(1.25),ft4(1.25)
0.24215686	0.07255882	dt(1.5),ft1(1.5),ft2(1.25),ft4(1.5)
0.24215686	0.07283823	dt(1.5),ft1(1.5),ft2(1.25),ft4(1.75)
0.24215686	0.07283823	dt(1.5),ft1(1.5),ft2(1.25),ft4(2.0)
0.24215686	0.07283823	dt(1.5),ft1(1.5),ft2(1.25),ft4(2.25)
0.24289216	0.07494117	dt(1.5),ft1(1.5),ft2(1.5),ft4(1.25)
0.19117647	0.09476471	dt(1.5),ft1(1.5),ft2(1.5),ft4(1.5)
0.18651961	0.09925	dt(1.5),ft1(1.5),ft2(1.5),ft4(1.75)
0.18651961	0.099436276	dt(1.5),ft1(1.5),ft2(1.5),ft4(2.0)
0.18651961	0.09944118	dt(1.5),ft1(1.5),ft2(1.5),ft4(2.25)
0.24264705	0.07514706	dt(1.5),ft1(1.5),ft2(1.75),ft4(1.25)
0.1889706	0.09716176	dt(1.5),ft1(1.5),ft2(1.75),ft4(1.5)
0.18014705	0.10557843	dt(1.5),ft1(1.5),ft2(1.75),ft4(1.75)
0.17941177	0.10710294	dt(1.5),ft1(1.5),ft2(1.75),ft4(2.0)
0.17941177	0.10720588	dt(1.5),ft1(1.5),ft2(1.75),ft4(2.25)
0.24264705	0.07514706	dt(1.5),ft1(1.5),ft2(2.0),ft4(1.25)
0.18848039	0.09717647	dt(1.5),ft1(1.5),ft2(2.0),ft4(1.5)
0.17965686	0.10570588	dt(1.5),ft1(1.5),ft2(2.0),ft4(1.75)
0.17892157	0.10737255	dt(1.5),ft1(1.5),ft2(2.0),ft4(2.0)
0.17867647	0.10752941	dt(1.5),ft1(1.5),ft2(2.0),ft4(2.25)
0.24264705	0.07514706	dt(1.5),ft1(1.5),ft2(2.25),ft4(1.25)
0.18848039	0.09717647	dt(1.5),ft1(1.5),ft2(2.25),ft4(1.5)
0.17965686	0.10570588	dt(1.5),ft1(1.5),ft2(2.25),ft4(1.75)
0.17892157	0.10737255	dt(1.5),ft1(1.5),ft2(2.25),ft4(2.0)
0.17867647	0.10753431	dt(1.5),ft1(1.5),ft2(2.25),ft4(2.25)
0.25735295	0.0674951	dt(1.5),ft1(1.75),ft2(1.25),ft4(1.25)
0.24215686	0.07301471	dt(1.5),ft1(1.75),ft2(1.25),ft4(1.5)
0.24215686	0.07329412	dt(1.5),ft1(1.75),ft2(1.25),ft4(1.75)
0.24215686	0.07329412	dt(1.5),ft1(1.75),ft2(1.25),ft4(2.0)
0.24215686	0.07329412	dt(1.5),ft1(1.75),ft2(1.25),ft4(2.25)
0.24289216	0.077397056	dt(1.5),ft1(1.75),ft2(1.5),ft4(1.25)
0.18578431	0.10020588	dt(1.5),ft1(1.75),ft2(1.5),ft4(1.5)
0.17990196	0.10508333	dt(1.5),ft1(1.75),ft2(1.5),ft4(1.75)
0.17990196	0.10528431	dt(1.5),ft1(1.75),ft2(1.5),ft4(2.0)
0.17990196	0.10528921	dt(1.5),ft1(1.75),ft2(1.5),ft4(2.25)
0.24264705	0.077877454	dt(1.5),ft1(1.75),ft2(1.75),ft4(1.25)
0.17818627	0.10683333	dt(1.5),ft1(1.75),ft2(1.75),ft4(1.5)
0.15465686	0.122504905	dt(1.5),ft1(1.75),ft2(1.75),ft4(1.75)
0.15147059	0.12586275	dt(1.5),ft1(1.75),ft2(1.75),ft4(2.0)
0.15147059	0.1259951	dt(1.5),ft1(1.75),ft2(1.75),ft4(2.25)
0.24264705	0.07788235	dt(1.5),ft1(1.75),ft2(2.0),ft4(1.25)
0.17769608	0.107044116	dt(1.5),ft1(1.75),ft2(2.0),ft4(1.5)
0.15269607	0.12404902	dt(1.5),ft1(1.75),ft2(2.0),ft4(1.75)
0.14730392	0.12990196	dt(1.5),ft1(1.75),ft2(2.0),ft4(2.0)
0.14705883	0.13079903	dt(1.5),ft1(1.75),ft2(2.0),ft4(2.25)
0.24264705	0.07788235	dt(1.5),ft1(1.75),ft2(2.25),ft4(1.25)
0.17769608	0.107044116	dt(1.5),ft1(1.75),ft2(2.25),ft4(1.5)
0.15245098	0.124088235	dt(1.5),ft1(1.75),ft2(2.25),ft4(1.75)
0.14705883	0.13002451	dt(1.5),ft1(1.75),ft2(2.25),ft4(2.0)
0.14681372	0.13102451	dt(1.5),ft1(1.75),ft2(2.25),ft4(2.25)
0.25735295	0.06752451	dt(1.5),ft1(2.0),ft2(1.25),ft4(1.25)
0.24215686	0.07304412	dt(1.5),ft1(2.0),ft2(1.25),ft4(1.5)
0.24215686	0.07332353	dt(1.5),ft1(2.0),ft2(1.25),ft4(1.75)
0.24215686	0.07332353	dt(1.5),ft1(2.0),ft2(1.25),ft4(2.0)
0.24215686	0.07332353	dt(1.5),ft1(2.0),ft2(1.25),ft4(2.25)
0.24240196	0.077803925	dt(1.5),ft1(2.0),ft2(1.5),ft4(1.25)
0.18504901	0.10085785	dt(1.5),ft1(2.0),ft2(1.5),ft4(1.5)
0.17916666	0.105769604	dt(1.5),ft1(2.0),ft2(1.5),ft4(1.75)
0.17916666	0.10597059	dt(1.5),ft1(2.0),ft2(1.5),ft4(2.0)
0.17916666	0.105975494	dt(1.5),ft1(2.0),ft2(1.5),ft4(2.25)
0.24191177	0.07846078	dt(1.5),ft1(2.0),ft2(1.75),ft4(1.25)
0.17671569	0.10932353	dt(1.5),ft1(2.0),ft2(1.75),ft4(1.5)
0.1509804	0.12717646	dt(1.5),ft1(2.0),ft2(1.75),ft4(1.75)
0.14754902	0.13082352	dt(1.5),ft1(2.0),ft2(1.75),ft4(2.0)
0.14705883	0.13095587	dt(1.5),ft1(2.0),ft2(1.75),ft4(2.25)
0.24191177	0.078465685	dt(1.5),ft1(2.0),ft2(2.0),ft4(1.25)
0.175	0.109769605	dt(1.5),ft1(2.0),ft2(2.0),ft4(1.5)
0.14607844	0.13156372	dt(1.5),ft1(2.0),ft2(2.0),ft4(1.75)
0.13186274	0.1417451	dt(1.5),ft1(2.0),ft2(2.0),ft4(2.0)
0.12892157	0.14374019	dt(1.5),ft1(2.0),ft2(2.0),ft4(2.25)
0.24191177	0.078465685	dt(1.5),ft1(2.0),ft2(2.25),ft4(1.25)
0.175	0.109769605	dt(1.5),ft1(2.0),ft2(2.25),ft4(1.5)
0.14583333	0.13172059	dt(1.5),ft1(2.0),ft2(2.25),ft4(1.75)
0.13039216	0.14267647	dt(1.5),ft1(2.0),ft2(2.25),ft4(2.0)
0.12671569	0.14617157	dt(1.5),ft1(2.0),ft2(2.25),ft4(2.25)
0.25735295	0.06752451	dt(1.5),ft1(2.25),ft2(1.25),ft4(1.25)
0.24215686	0.07304412	dt(1.5),ft1(2.25),ft2(1.25),ft4(1.5)
0.24215686	0.07332353	dt(1.5),ft1(2.25),ft2(1.25),ft4(1.75)
0.24215686	0.07332353	dt(1.5),ft1(2.25),ft2(1.25),ft4(2.0)
0.24215686	0.07332353	dt(1.5),ft1(2.25),ft2(1.25),ft4(2.25)
0.24240196	0.077838235	dt(1.5),ft1(2.25),ft2(1.5),ft4(1.25)
0.18504901	0.100906864	dt(1.5),ft1(2.25),ft2(1.5),ft4(1.5)
0.17916666	0.10581863	dt(1.5),ft1(2.25),ft2(1.5),ft4(1.75)
0.17916666	0.10601961	dt(1.5),ft1(2.25),ft2(1.5),ft4(2.0)
0.17916666	0.10602451	dt(1.5),ft1(2.25),ft2(1.5),ft4(2.25)
0.24191177	0.07853431	dt(1.5),ft1(2.25),ft2(1.75),ft4(1.25)
0.17671569	0.10978431	dt(1.5),ft1(2.25),ft2(1.75),ft4(1.5)
0.1509804	0.12785295	dt(1.5),ft1(2.25),ft2(1.75),ft4(1.75)
0.14754902	0.13153921	dt(1.5),ft1(2.25),ft2(1.75),ft4(2.0)
0.14705883	0.13167156	dt(1.5),ft1(2.25),ft2(1.75),ft4(2.25)
0.24191177	0.078539215	dt(1.5),ft1(2.25),ft2(2.0),ft4(1.25)
0.175	0.110436276	dt(1.5),ft1(2.25),ft2(2.0),ft4(1.5)
0.14558823	0.13345589	dt(1.5),ft1(2.25),ft2(2.0),ft4(1.75)
0.12941177	0.1450147	dt(1.5),ft1(2.25),ft2(2.0),ft4(2.0)
0.12622549	0.14723529	dt(1.5),ft1(2.25),ft2(2.0),ft4(2.25)
0.24191177	0.078539215	dt(1.5),ft1(2.25),ft2(2.25),ft4(1.25)
0.175	0.11044118	dt(1.5),ft1(2.25),ft2(2.25),ft4(1.5)
0.14534314	0.13383824	dt(1.5),ft1(2.25),ft2(2.25),ft4(1.75)
0.12671569	0.1477304	dt(1.5),ft1(2.25),ft2(2.25),ft4(2.0)
0.11789215	0.15385784	dt(1.5),ft1(2.25),ft2(2.25),ft4(2.25)
0.24166666	0.08535294	dt(1.75),ft1(1.25),ft2(1.25),ft4(1.25)
0.22769608	0.09393137	dt(1.75),ft1(1.25),ft2(1.25),ft4(1.5)
0.22769608	0.09484804	dt(1.75),ft1(1.25),ft2(1.25),ft4(1.75)
0.22769608	0.09487745	dt(1.75),ft1(1.25),ft2(1.25),ft4(2.0)
0.22769608	0.09487745	dt(1.75),ft1(1.25),ft2(1.25),ft4(2.25)
0.2367647	0.089666665	dt(1.75),ft1(1.25),ft2(1.5),ft4(1.25)
0.2112745	0.10540196	dt(1.75),ft1(1.25),ft2(1.5),ft4(1.5)
0.21053922	0.110083334	dt(1.75),ft1(1.25),ft2(1.5),ft4(1.75)
0.21053922	0.11070588	dt(1.75),ft1(1.25),ft2(1.5),ft4(2.0)
0.21053922	0.11072549	dt(1.75),ft1(1.25),ft2(1.5),ft4(2.25)
0.2365196	0.08972549	dt(1.75),ft1(1.25),ft2(1.75),ft4(1.25)
0.21102941	0.10578431	dt(1.75),ft1(1.25),ft2(1.75),ft4(1.5)
0.21029411	0.11092157	dt(1.75),ft1(1.25),ft2(1.75),ft4(1.75)
0.21029411	0.11189216	dt(1.75),ft1(1.25),ft2(1.75),ft4(2.0)
0.21004902	0.11198039	dt(1.75),ft1(1.25),ft2(1.75),ft4(2.25)
0.2365196	0.08972549	dt(1.75),ft1(1.25),ft2(2.0),ft4(1.25)
0.21102941	0.10578431	dt(1.75),ft1(1.25),ft2(2.0),ft4(1.5)
0.21029411	0.11092157	dt(1.75),ft1(1.25),ft2(2.0),ft4(1.75)
0.21029411	0.11190196	dt(1.75),ft1(1.25),ft2(2.0),ft4(2.0)
0.21004902	0.1119902	dt(1.75),ft1(1.25),ft2(2.0),ft4(2.25)
0.2365196	0.08972549	dt(1.75),ft1(1.25),ft2(2.25),ft4(1.25)
0.21102941	0.10578431	dt(1.75),ft1(1.25),ft2(2.25),ft4(1.5)
0.21029411	0.11092157	dt(1.75),ft1(1.25),ft2(2.25),ft4(1.75)
0.21029411	0.11190196	dt(1.75),ft1(1.25),ft2(2.25),ft4(2.0)
0.21004902	0.1119902	dt(1.75),ft1(1.25),ft2(2.25),ft4(2.25)
0.22892156	0.094460785	dt(1.75),ft1(1.5),ft2(1.25),ft4(1.25)
0.2127451	0.10398039	dt(1.75),ft1(1.5),ft2(1.25),ft4(1.5)
0.2125	0.10492647	dt(1.75),ft1(1.5),ft2(1.25),ft4(1.75)
0.2125	0.10495588	dt(1.75),ft1(1.5),ft2(1.25),ft4(2.0)
0.2125	0.10495588	dt(1.75),ft1(1.5),ft2(1.25),ft4(2.25)
0.21397059	0.10640686	dt(1.75),ft1(1.5),ft2(1.5),ft4(1.25)
0.15784314	0.13641177	dt(1.75),ft1(1.5),ft2(1.5),ft4(1.5)
0.15196079	0.14518628	dt(1.75),ft1(1.5),ft2(1.5),ft4(1.75)
0.15196079	0.1459951	dt(1.75),ft1(1.5),ft2(1.5),ft4(2.0)
0.15196079	0.14601961	dt(1.75),ft1(1.5),ft2(1.5),ft4(2.25)
0.21372549	0.10687255	dt(1.75),ft1(1.5),ft2(1.75),ft4(1.25)
0.15563725	0.14029902	dt(1.75),ft1(1.5),ft2(1.75),ft4(1.5)
0.14534314	0.15537255	dt(1.75),ft1(1.5),ft2(1.75),ft4(1.75)
0.14436275	0.15908824	dt(1.75),ft1(1.5),ft2(1.75),ft4(2.0)
0.14411765	0.15955392	dt(1.75),ft1(1.5),ft2(1.75),ft4(2.25)
0.21372549	0.10687255	dt(1.75),ft1(1.5),ft2(2.0),ft4(1.25)
0.15514706	0.14034803	dt(1.75),ft1(1.5),ft2(2.0),ft4(1.5)
0.14485294	0.15569118	dt(1.75),ft1(1.5),ft2(2.0),ft4(1.75)
0.14387254	0.15969117	dt(1.75),ft1(1.5),ft2(2.0),ft4(2.0)
0.14338236	0.16040196	dt(1.75),ft1(1.5),ft2(2.0),ft4(2.25)
0.21372549	0.10687255	dt(1.75),ft1(1.5),ft2(2.25),ft4(1.25)
0.15514706	0.14034803	dt(1.75),ft1(1.5),ft2(2.25),ft4(1.5)
0.14485294	0.15569118	dt(1.75),ft1(1.5),ft2(2.25),ft4(1.75)
0.14387254	0.15970097	dt(1.75),ft1(1.5),ft2(2.25),ft4(2.0)
0.14338236	0.16042157	dt(1.75),ft1(1.5),ft2(2.25),ft4(2.25)
0.22892156	0.09537745	dt(1.75),ft1(1.75),ft2(1.25),ft4(1.25)
0.2127451	0.104980394	dt(1.75),ft1(1.75),ft2(1.25),ft4(1.5)
0.2125	0.10593137	dt(1.75),ft1(1.75),ft2(1.25),ft4(1.75)
0.2125	0.10596079	dt(1.75),ft1(1.75),ft2(1.25),ft4(2.0)
0.2125	0.10596079	dt(1.75),ft1(1.75),ft2(1.25),ft4(2.25)
0.21397059	0.11088725	dt(1.75),ft1(1.75),ft2(1.5),ft4(1.25)
0.15220588	0.14530882	dt(1.75),ft1(1.75),ft2(1.5),ft4(1.5)
0.14509805	0.15470588	dt(1.75),ft1(1.75),ft2(1.5),ft4(1.75)
0.14509805	0.15554412	dt(1.75),ft1(1.75),ft2(1.5),ft4(2.0)
0.14509805	0.15556863	dt(1.75),ft1(1.75),ft2(1.5),ft4(2.25)
0.21372549	0.11194117	dt(1.75),ft1(1.75),ft2(1.75),ft4(1.25)
0.14460784	0.15564215	dt(1.75),ft1(1.75),ft2(1.75),ft4(1.5)
0.11936274	0.18128431	dt(1.75),ft1(1.75),ft2(1.75),ft4(1.75)
0.11593137	0.1879804	dt(1.75),ft1(1.75),ft2(1.75),ft4(2.0)
0.115686275	0.18855391	dt(1.75),ft1(1.75),ft2(1.75),ft4(2.25)
0.21372549	0.11195098	dt(1.75),ft1(1.75),ft2(2.0),ft4(1.25)
0.14411765	0.15603922	dt(1.75),ft1(1.75),ft2(2.0),ft4(1.5)
0.11740196	0.18394117	dt(1.75),ft1(1.75),ft2(2.0),ft4(1.75)
