FRR	FAR	Caracteristicas
0.20147058	0.1965049	ft1(1.5),ft2(1.5),ft4(1.25)
0.14313726	0.2697402	ft1(1.5),ft2(1.5),ft4(1.5)
0.1367647	0.30607843	ft1(1.5),ft2(1.5),ft4(1.75)
0.1367647	0.3214461	ft1(1.5),ft2(1.5),ft4(2.0)
0.1367647	0.32742158	ft1(1.5),ft2(1.5),ft4(2.25)
0.20122549	0.19801961	ft1(1.5),ft2(1.75),ft4(1.25)
0.14093137	0.2782647	ft1(1.5),ft2(1.75),ft4(1.5)
0.13014705	0.32756373	ft1(1.5),ft2(1.75),ft4(1.75)
0.12916666	0.35331863	ft1(1.5),ft2(1.75),ft4(2.0)
0.12867647	0.367049	ft1(1.5),ft2(1.75),ft4(2.25)
0.20122549	0.19802451	ft1(1.5),ft2(2.0),ft4(1.25)
0.14044118	0.27855882	ft1(1.5),ft2(2.0),ft4(1.5)
0.12965687	0.3287451	ft1(1.5),ft2(2.0),ft4(1.75)
0.12867647	0.35584313	ft1(1.5),ft2(2.0),ft4(2.0)
0.12794118	0.3717304	ft1(1.5),ft2(2.0),ft4(2.25)
0.20122549	0.19802451	ft1(1.5),ft2(2.25),ft4(1.25)
0.14044118	0.27857354	ft1(1.5),ft2(2.25),ft4(1.5)
0.12965687	0.32880393	ft1(1.5),ft2(2.25),ft4(1.75)
0.12867647	0.3559608	ft1(1.5),ft2(2.25),ft4(2.0)
0.12794118	0.37197548	ft1(1.5),ft2(2.25),ft4(2.25)
0.21715686	0.18202451	ft1(1.75),ft2(1.25),ft4(1.25)
0.19901961	0.21734804	ft1(1.75),ft2(1.25),ft4(1.5)
0.19877452	0.2307598	ft1(1.75),ft2(1.25),ft4(1.75)
0.19877452	0.23605393	ft1(1.75),ft2(1.25),ft4(2.0)
0.19877452	0.23803431	ft1(1.75),ft2(1.25),ft4(2.25)
0.20122549	0.21746568	ft1(1.75),ft2(1.5),ft4(1.25)
0.1367647	0.30317646	ft1(1.75),ft2(1.5),ft4(1.5)
0.12916666	0.34355882	ft1(1.75),ft2(1.5),ft4(1.75)
0.12916666	0.3599755	ft1(1.75),ft2(1.5),ft4(2.0)
0.12916666	0.3662843	ft1(1.75),ft2(1.5),ft4(2.25)
0.2007353	0.22133334	ft1(1.75),ft2(1.75),ft4(1.25)
0.12867647	0.32658824	ft1(1.75),ft2(1.75),ft4(1.5)
0.10294118	0.3979706	ft1(1.75),ft2(1.75),ft4(1.75)
0.0992647	0.43186274	ft1(1.75),ft2(1.75),ft4(2.0)
0.09877451	0.44727942	ft1(1.75),ft2(1.75),ft4(2.25)
0.2007353	0.22144608	ft1(1.75),ft2(2.0),ft4(1.25)
0.12818627	0.3279853	ft1(1.75),ft2(2.0),ft4(1.5)
0.10098039	0.40485293	ft1(1.75),ft2(2.0),ft4(1.75)
0.094607845	0.44771078	ft1(1.75),ft2(2.0),ft4(2.0)
0.092892155	0.47132352	ft1(1.75),ft2(2.0),ft4(2.25)
0.2007353	0.22144608	ft1(1.75),ft2(2.25),ft4(1.25)
0.12818627	0.32803923	ft1(1.75),ft2(2.25),ft4(1.5)
0.10073529	0.4052304	ft1(1.75),ft2(2.25),ft4(1.75)
0.09436274	0.44886273	ft1(1.75),ft2(2.25),ft4(2.0)
0.09264706	0.47362256	ft1(1.75),ft2(2.25),ft4(2.25)
0.21715686	0.18493627	ft1(2.0),ft2(1.25),ft4(1.25)
0.19901961	0.22081372	ft1(2.0),ft2(1.25),ft4(1.5)
0.19877452	0.23453431	ft1(2.0),ft2(1.25),ft4(1.75)
0.19877452	0.23992157	ft1(2.0),ft2(1.25),ft4(2.0)
0.19877452	0.24195588	ft1(2.0),ft2(1.25),ft4(2.25)
0.2007353	0.22695588	ft1(2.0),ft2(1.5),ft4(1.25)
0.13578431	0.31586275	ft1(2.0),ft2(1.5),ft4(1.5)
0.12818627	0.35755882	ft1(2.0),ft2(1.5),ft4(1.75)
0.12818627	0.3744804	ft1(2.0),ft2(1.5),ft4(2.0)
0.12818627	0.3810049	ft1(2.0),ft2(1.5),ft4(2.25)
0.2	0.2337353	ft1(2.0),ft2(1.75),ft4(1.25)
0.12671569	0.351799	ft1(2.0),ft2(1.75),ft4(1.5)
0.09877451	0.43271568	ft1(2.0),ft2(1.75),ft4(1.75)
0.09485294	0.46929902	ft1(2.0),ft2(1.75),ft4(2.0)
0.09362745	0.4855098	ft1(2.0),ft2(1.75),ft4(2.25)
0.2	0.23402941	ft1(2.0),ft2(2.0),ft4(1.25)
0.125	0.3555	ft1(2.0),ft2(2.0),ft4(1.5)
0.09338235	0.45161766	ft1(2.0),ft2(2.0),ft4(1.75)
0.07794118	0.5089951	ft1(2.0),ft2(2.0),ft4(2.0)
0.07279412	0.53811765	ft1(2.0),ft2(2.0),ft4(2.25)
0.2	0.23403431	ft1(2.0),ft2(2.25),ft4(1.25)
0.125	0.35567647	ft1(2.0),ft2(2.25),ft4(1.5)
0.09313726	0.45323038	ft1(2.0),ft2(2.25),ft4(1.75)
0.07622549	0.51445585	ft1(2.0),ft2(2.25),ft4(2.0)
0.06985294	0.5495784	ft1(2.0),ft2(2.25),ft4(2.25)
0.21715686	0.18570589	ft1(2.25),ft2(1.25),ft4(1.25)
0.19901961	0.22180392	ft1(2.25),ft2(1.25),ft4(1.5)
0.19877452	0.23565196	ft1(2.25),ft2(1.25),ft4(1.75)
0.19877452	0.24111274	ft1(2.25),ft2(1.25),ft4(2.0)
0.19877452	0.24317648	ft1(2.25),ft2(1.25),ft4(2.25)
0.2007353	0.22990195	ft1(2.25),ft2(1.5),ft4(1.25)
0.13578431	0.31985784	ft1(2.25),ft2(1.5),ft4(1.5)
0.12818627	0.3620294	ft1(2.25),ft2(1.5),ft4(1.75)
0.12818627	0.3791912	ft1(2.25),ft2(1.5),ft4(2.0)
0.12818627	0.38583824	ft1(2.25),ft2(1.5),ft4(2.25)
0.2	0.2395098	ft1(2.25),ft2(1.75),ft4(1.25)
0.12671569	0.36308825	ft1(2.25),ft2(1.75),ft4(1.5)
0.09877451	0.44678432	ft1(2.25),ft2(1.75),ft4(1.75)
0.09485294	0.48432353	ft1(2.25),ft2(1.75),ft4(2.0)
0.09362745	0.50090194	ft1(2.25),ft2(1.75),ft4(2.25)
0.2	0.2400245	ft1(2.25),ft2(2.0),ft4(1.25)
0.125	0.37035295	ft1(2.25),ft2(2.0),ft4(1.5)
0.09264706	0.4777206	ft1(2.25),ft2(2.0),ft4(1.75)
0.075	0.54265195	ft1(2.25),ft2(2.0),ft4(2.0)
0.06960785	0.5738676	ft1(2.25),ft2(2.0),ft4(2.25)
0.2	0.24004412	ft1(2.25),ft2(2.25),ft4(1.25)
0.125	0.37081861	ft1(2.25),ft2(2.25),ft4(1.5)
0.09240196	0.48139215	ft1(2.25),ft2(2.25),ft4(1.75)
0.071813725	0.5575049	ft1(2.25),ft2(2.25),ft4(2.0)
0.060294118	0.6027353	ft1(2.25),ft2(2.25),ft4(2.25)
