FRR	FAR	Caracteristicas
0.21715686	0.21908334	ft2(1.25),ft3(1.25)
0.2	0.24215196	ft2(1.25),ft3(1.5)
0.19877452	0.24410294	ft2(1.25),ft3(1.75)
0.19877452	0.2442549	ft2(1.25),ft3(2.0)
0.19877452	0.2442647	ft2(1.25),ft3(2.25)
0.19877452	0.26612744	ft2(1.5),ft3(1.25)
0.13872549	0.3655196	ft2(1.5),ft3(1.5)
0.12916666	0.38834313	ft2(1.5),ft3(1.75)
0.12843138	0.39068627	ft2(1.5),ft3(2.0)
0.12818627	0.3909559	ft2(1.5),ft3(2.25)
0.19779412	0.27734804	ft2(1.75),ft3(1.25)
0.13186274	0.41057354	ft2(1.75),ft3(1.5)
0.099509805	0.49412745	ft2(1.75),ft3(1.75)
0.094607845	0.5142892	ft2(1.75),ft3(2.0)
0.09362745	0.5168284	ft2(1.75),ft3(2.25)
0.19754902	0.27964705	ft2(2.0),ft3(1.25)
0.13137256	0.42114705	ft2(2.0),ft3(1.5)
0.09362745	0.5300392	ft2(2.0),ft3(1.75)
0.0747549	0.595848	ft2(2.0),ft3(2.0)
0.069362745	0.6139853	ft2(2.0),ft3(2.25)
0.19754902	0.28007844	ft2(2.25),ft3(1.25)
0.13112745	0.42360294	ft2(2.25),ft3(1.5)
0.09313726	0.53924507	ft2(2.25),ft3(1.75)
0.06985294	0.6234804	ft2(2.25),ft3(2.0)
0.05735294	0.6770049	ft2(2.25),ft3(2.25)
