FRR	FAR	Caracteristicas
0.34754902	0.03697549	dt(1.25),ft2(1.25),ft3(1.25),ft4(1.25)
0.34142157	0.038504902	dt(1.25),ft2(1.25),ft3(1.25),ft4(1.5)
0.34142157	0.03852941	dt(1.25),ft2(1.25),ft3(1.25),ft4(1.75)
0.34142157	0.03852941	dt(1.25),ft2(1.25),ft3(1.25),ft4(2.0)
0.34142157	0.03852941	dt(1.25),ft2(1.25),ft3(1.25),ft4(2.25)
0.3394608	0.038696077	dt(1.25),ft2(1.25),ft3(1.5),ft4(1.25)
0.32843137	0.041323528	dt(1.25),ft2(1.25),ft3(1.5),ft4(1.5)
0.32843137	0.04137255	dt(1.25),ft2(1.25),ft3(1.5),ft4(1.75)
0.32843137	0.04137255	dt(1.25),ft2(1.25),ft3(1.5),ft4(2.0)
0.32843137	0.04137255	dt(1.25),ft2(1.25),ft3(1.5),ft4(2.25)
0.3392157	0.038745098	dt(1.25),ft2(1.25),ft3(1.75),ft4(1.25)
0.32769608	0.04140196	dt(1.25),ft2(1.25),ft3(1.75),ft4(1.5)
0.32769608	0.041455884	dt(1.25),ft2(1.25),ft3(1.75),ft4(1.75)
0.32769608	0.041455884	dt(1.25),ft2(1.25),ft3(1.75),ft4(2.0)
0.32769608	0.041455884	dt(1.25),ft2(1.25),ft3(1.75),ft4(2.25)
0.3392157	0.038745098	dt(1.25),ft2(1.25),ft3(2.0),ft4(1.25)
0.32769608	0.04140196	dt(1.25),ft2(1.25),ft3(2.0),ft4(1.5)
0.32769608	0.041455884	dt(1.25),ft2(1.25),ft3(2.0),ft4(1.75)
0.32769608	0.041455884	dt(1.25),ft2(1.25),ft3(2.0),ft4(2.0)
0.32769608	0.041455884	dt(1.25),ft2(1.25),ft3(2.0),ft4(2.25)
0.3392157	0.038745098	dt(1.25),ft2(1.25),ft3(2.25),ft4(1.25)
0.32769608	0.04140196	dt(1.25),ft2(1.25),ft3(2.25),ft4(1.5)
0.32769608	0.041455884	dt(1.25),ft2(1.25),ft3(2.25),ft4(1.75)
0.32769608	0.041455884	dt(1.25),ft2(1.25),ft3(2.25),ft4(2.0)
0.32769608	0.041455884	dt(1.25),ft2(1.25),ft3(2.25),ft4(2.25)
0.3394608	0.039960783	dt(1.25),ft2(1.5),ft3(1.25),ft4(1.25)
0.32941177	0.04292647	dt(1.25),ft2(1.5),ft3(1.25),ft4(1.5)
0.32941177	0.042970587	dt(1.25),ft2(1.5),ft3(1.25),ft4(1.75)
0.32941177	0.042970587	dt(1.25),ft2(1.5),ft3(1.25),ft4(2.0)
0.32941177	0.042970587	dt(1.25),ft2(1.5),ft3(1.25),ft4(2.25)
0.32671568	0.04365196	dt(1.25),ft2(1.5),ft3(1.5),ft4(1.25)
0.2840686	0.05490196	dt(1.25),ft2(1.5),ft3(1.5),ft4(1.5)
0.28235295	0.05615196	dt(1.25),ft2(1.5),ft3(1.5),ft4(1.75)
0.28235295	0.056166667	dt(1.25),ft2(1.5),ft3(1.5),ft4(2.0)
0.28235295	0.056166667	dt(1.25),ft2(1.5),ft3(1.5),ft4(2.25)
0.3262255	0.04385294	dt(1.25),ft2(1.5),ft3(1.75),ft4(1.25)
0.27990195	0.05622549	dt(1.25),ft2(1.5),ft3(1.75),ft4(1.5)
0.2754902	0.058220588	dt(1.25),ft2(1.5),ft3(1.75),ft4(1.75)
0.2754902	0.0582549	dt(1.25),ft2(1.5),ft3(1.75),ft4(2.0)
0.2754902	0.0582549	dt(1.25),ft2(1.5),ft3(1.75),ft4(2.25)
0.3262255	0.04385294	dt(1.25),ft2(1.5),ft3(2.0),ft4(1.25)
0.27965686	0.056289215	dt(1.25),ft2(1.5),ft3(2.0),ft4(1.5)
0.275	0.058313724	dt(1.25),ft2(1.5),ft3(2.0),ft4(1.75)
0.275	0.05834804	dt(1.25),ft2(1.5),ft3(2.0),ft4(2.0)
0.275	0.05834804	dt(1.25),ft2(1.5),ft3(2.0),ft4(2.25)
0.3262255	0.04385294	dt(1.25),ft2(1.5),ft3(2.25),ft4(1.25)
0.27965686	0.056294117	dt(1.25),ft2(1.5),ft3(2.25),ft4(1.5)
0.275	0.058318626	dt(1.25),ft2(1.5),ft3(2.25),ft4(1.75)
0.275	0.05835294	dt(1.25),ft2(1.5),ft3(2.25),ft4(2.0)
0.275	0.05835294	dt(1.25),ft2(1.5),ft3(2.25),ft4(2.25)
0.3392157	0.040014707	dt(1.25),ft2(1.75),ft3(1.25),ft4(1.25)
0.32892156	0.043279413	dt(1.25),ft2(1.75),ft3(1.25),ft4(1.5)
0.32892156	0.04334804	dt(1.25),ft2(1.75),ft3(1.25),ft4(1.75)
0.32892156	0.04334804	dt(1.25),ft2(1.75),ft3(1.25),ft4(2.0)
0.32892156	0.04334804	dt(1.25),ft2(1.75),ft3(1.25),ft4(2.25)
0.32647058	0.043848038	dt(1.25),ft2(1.75),ft3(1.5),ft4(1.25)
0.28063726	0.057137255	dt(1.25),ft2(1.75),ft3(1.5),ft4(1.5)
0.27745098	0.059455883	dt(1.25),ft2(1.75),ft3(1.5),ft4(1.75)
0.27745098	0.059490196	dt(1.25),ft2(1.75),ft3(1.5),ft4(2.0)
0.27745098	0.059490196	dt(1.25),ft2(1.75),ft3(1.5),ft4(2.25)
0.3259804	0.044088237	dt(1.25),ft2(1.75),ft3(1.75),ft4(1.25)
0.27279413	0.060308825	dt(1.25),ft2(1.75),ft3(1.75),ft4(1.5)
0.2529412	0.06843137	dt(1.25),ft2(1.75),ft3(1.75),ft4(1.75)
0.25245097	0.06937745	dt(1.25),ft2(1.75),ft3(1.75),ft4(2.0)
0.25245097	0.069382355	dt(1.25),ft2(1.75),ft3(1.75),ft4(2.25)
0.3259804	0.044093136	dt(1.25),ft2(1.75),ft3(2.0),ft4(1.25)
0.27254903	0.06054902	dt(1.25),ft2(1.75),ft3(2.0),ft4(1.5)
0.25073528	0.06961274	dt(1.25),ft2(1.75),ft3(2.0),ft4(1.75)
