FRR	FAR	Caracteristicas
0.09264706	0.4737157	ft1(1.75),ft3(2.25),ft4(2.25)
0.21715686	0.20074509	ft1(2.0),ft3(1.25),ft4(1.25)
0.19779412	0.24907354	ft1(2.0),ft3(1.25),ft4(1.5)
0.19754902	0.2672353	ft1(2.0),ft3(1.25),ft4(1.75)
0.19754902	0.27344117	ft1(2.0),ft3(1.25),ft4(2.0)
0.19754902	0.27566177	ft1(2.0),ft3(1.25),ft4(2.25)
0.20049019	0.2302549	ft1(2.0),ft3(1.5),ft4(1.25)
0.1367647	0.3312745	ft1(2.0),ft3(1.5),ft4(1.5)
0.13112745	0.38247058	ft1(2.0),ft3(1.5),ft4(1.75)
0.13112745	0.40217647	ft1(2.0),ft3(1.5),ft4(2.0)
0.13112745	0.40923038	ft1(2.0),ft3(1.5),ft4(2.25)
0.2	0.23397058	ft1(2.0),ft3(1.75),ft4(1.25)
0.12598039	0.35410786	ft1(2.0),ft3(1.75),ft4(1.5)
0.09803922	0.44209313	ft1(2.0),ft3(1.75),ft4(1.75)
0.09436274	0.48396078	ft1(2.0),ft3(1.75),ft4(2.0)
0.09362745	0.50138724	ft1(2.0),ft3(1.75),ft4(2.25)
0.2	0.23402941	ft1(2.0),ft3(2.0),ft4(1.25)
0.1254902	0.35565197	ft1(2.0),ft3(2.0),ft4(1.5)
0.09362745	0.4527843	ft1(2.0),ft3(2.0),ft4(1.75)
0.07745098	0.5122745	ft1(2.0),ft3(2.0),ft4(2.0)
0.073529415	0.54280883	ft1(2.0),ft3(2.0),ft4(2.25)
0.2	0.23403431	ft1(2.0),ft3(2.25),ft4(1.25)
0.125	0.35568628	ft1(2.0),ft3(2.25),ft4(1.5)
0.09313726	0.45330393	ft1(2.0),ft3(2.25),ft4(1.75)
0.07622549	0.51467645	ft1(2.0),ft3(2.25),ft4(2.0)
0.07034314	0.55019116	ft1(2.0),ft3(2.25),ft4(2.25)
0.21715686	0.20181373	ft1(2.25),ft3(1.25),ft4(1.25)
0.19779412	0.2505637	ft1(2.25),ft3(1.25),ft4(1.5)
0.19754902	0.2689902	ft1(2.25),ft3(1.25),ft4(1.75)
0.19754902	0.27543628	ft1(2.25),ft3(1.25),ft4(2.0)
0.19754902	0.2777598	ft1(2.25),ft3(1.25),ft4(2.25)
0.20049019	0.23358823	ft1(2.25),ft3(1.5),ft4(1.25)
0.1367647	0.33625	ft1(2.25),ft3(1.5),ft4(1.5)
0.13112745	0.38841176	ft1(2.25),ft3(1.5),ft4(1.75)
0.13112745	0.40867648	ft1(2.25),ft3(1.5),ft4(2.0)
0.13112745	0.416	ft1(2.25),ft3(1.5),ft4(2.25)
0.2	0.23980883	ft1(2.25),ft3(1.75),ft4(1.25)
0.12598039	0.36620587	ft1(2.25),ft3(1.75),ft4(1.5)
0.097794116	0.45831862	ft1(2.25),ft3(1.75),ft4(1.75)
0.09411765	0.50208825	ft1(2.25),ft3(1.75),ft4(2.0)
0.09338235	0.5202451	ft1(2.25),ft3(1.75),ft4(2.25)
0.2	0.24003921	ft1(2.25),ft3(2.0),ft4(1.25)
0.1254902	0.37065685	ft1(2.25),ft3(2.0),ft4(1.5)
0.092892155	0.47961274	ft1(2.25),ft3(2.0),ft4(1.75)
0.074264705	0.54853433	ft1(2.25),ft3(2.0),ft4(2.0)
0.06985294	0.5822941	ft1(2.25),ft3(2.0),ft4(2.25)
0.2	0.24004412	ft1(2.25),ft3(2.25),ft4(1.25)
0.125	0.37083822	ft1(2.25),ft3(2.25),ft4(1.5)
0.09240196	0.48156372	ft1(2.25),ft3(2.25),ft4(1.75)
0.07156863	0.55828434	ft1(2.25),ft3(2.25),ft4(2.0)
0.060294118	0.6049902	ft1(2.25),ft3(2.25),ft4(2.25)
