FRR	FAR	Caracteristicas
0.14215687	0.27590197	ft1(1.5),ft3(1.5),ft4(1.5)
0.1370098	0.333201	ft1(1.5),ft3(1.5),ft4(2.0)
0.14044118	0.27857354	ft1(1.5),ft3(2.0),ft4(1.5)
0.12867647	0.35595587	ft1(1.5),ft3(2.0),ft4(2.0)
0.1367647	0.3312745	ft1(2.0),ft3(1.5),ft4(1.5)
0.13112745	0.40217647	ft1(2.0),ft3(1.5),ft4(2.0)
0.1254902	0.35565197	ft1(2.0),ft3(2.0),ft4(1.5)
0.07745098	0.5122745	ft1(2.0),ft3(2.0),ft4(2.0)
