FRR	FAR	Caracteristicas
0.18578431	0.10353921	dt(1.5),ft3(1.5),ft4(1.5)
0.18161765	0.11016177	dt(1.5),ft3(1.5),ft4(2.0)
0.175	0.110583335	dt(1.5),ft3(2.0),ft4(1.5)
0.12867647	0.14590196	dt(1.5),ft3(2.0),ft4(2.0)
0.14191176	0.19461274	dt(2.0),ft3(1.5),ft4(1.5)
0.13627452	0.21673039	dt(2.0),ft3(1.5),ft4(2.0)
0.13088235	0.20961274	dt(2.0),ft3(2.0),ft4(1.5)
0.07965686	0.29242647	dt(2.0),ft3(2.0),ft4(2.0)
